Loudness_sma3,alphaRatio_sma3,hammarbergIndex_sma3,slope0-500_sma3,slope500-1500_sma3,spectralFlux_sma3,mfcc1_sma3,mfcc2_sma3,mfcc3_sma3,mfcc4_sma3,F0semitoneFrom27.5Hz_sma3nz,jitterLocal_sma3nz,shimmerLocaldB_sma3nz,HNRdBACF_sma3nz,logRelF0-H1-H2_sma3nz,logRelF0-H1-A3_sma3nz,F1frequency_sma3nz,F1bandwidth_sma3nz,F1amplitudeLogRelF0_sma3nz,F2frequency_sma3nz,F2bandwidth_sma3nz,F2amplitudeLogRelF0_sma3nz,F3frequency_sma3nz,F3bandwidth_sma3nz,F3amplitudeLogRelF0_sma3nz
0.00552975,-2.0502398,13.70515,0.025556639,0.008133241,3.6388847e-05,-5.2065625,4.0491652,-2.2027588,-0.501339,0.0,0.0,0.0,0.0,0.0,0.0,589.8509,804.28424,-201.0,1518.9955,927.3864,-201.0,2347.9893,737.5452,-201.0
0.0052176937,-1.2557386,11.552106,0.018189738,0.0060969456,6.6982524e-05,-4.9249053,4.137567,0.3364404,3.5308676,0.0,0.0,0.0,0.0,0.0,0.0,580.3619,837.87115,-201.0,1475.9591,826.30786,-201.0,2344.2095,764.805,-201.0
0.005057573,-0.30859414,10.346897,0.0121694105,0.009375234,0.000100690326,-5.178565,3.3802373,2.5441086,8.512825,0.0,0.0,0.0,0.0,0.0,0.0,669.24133,788.15717,-201.0,1327.2681,1318.501,-201.0,2358.2913,825.7807,-201.0
0.0051538153,-1.4413037,11.617665,0.0032536977,0.0104839085,0.000115357405,-5.5876336,3.1174023,3.1131659,10.227275,0.0,0.0,0.0,0.0,0.0,0.0,667.2094,678.42773,-201.0,1398.3467,1235.1655,-201.0,2364.425,1000.50977,-201.0
0.005363589,-1.9957987,13.137967,0.007885645,0.013526782,0.00012523263,-5.821033,3.1949606,3.6419861,7.1098285,0.0,0.0,0.0,0.0,0.0,0.0,670.8797,606.76556,-201.0,1424.0773,1224.7317,-201.0,2412.492,889.66284,-201.0
0.0054919217,-3.308061,13.643951,0.010755081,0.011483028,0.00012706393,-4.128541,3.3863604,3.4693193,6.584295,0.0,0.0,0.0,0.0,0.0,0.0,579.968,667.7721,-201.0,1524.3107,690.64355,-201.0,2442.3542,788.158,-201.0
0.0055525675,-2.8335743,12.688579,0.01341937,0.012020394,0.00011799632,-3.9658604,5.163074,5.342102,7.4451213,0.0,0.0,0.0,0.0,0.0,0.0,577.6635,1371.0614,-201.0,1349.6798,835.46954,-201.0,2330.4043,857.7114,-201.0
0.005717714,-3.1806104,12.413208,-1.6022474e-05,0.009668163,0.00011781205,-2.9752529,6.487661,4.8740845,7.9467626,0.0,0.0,0.0,0.0,0.0,0.0,570.8135,1386.9668,-201.0,1363.5305,825.9948,-201.0,2335.7913,896.7004,-201.0
0.005853915,-3.4878743,13.658765,-0.01094373,0.0077608377,0.00012419037,-3.3145058,8.658805,6.143436,5.0453935,0.0,0.0,0.0,0.0,0.0,0.0,554.1097,1335.0111,-201.0,1405.725,722.2527,-201.0,2333.6484,856.38055,-201.0
0.006098518,-4.2948456,14.994256,-0.002917502,0.008869083,0.00013160905,-1.8996924,10.813008,4.7391133,5.120613,0.0,0.0,0.0,0.0,0.0,0.0,712.6613,762.61523,-201.0,1793.1791,535.6441,-201.0,2751.804,648.48895,-201.0
0.0062247347,-5.4695034,16.160408,0.008950709,0.011705092,0.00013649826,-0.17206419,11.6993475,6.7503343,8.352148,0.0,0.0,0.0,0.0,0.0,0.0,708.18066,956.82715,-201.0,1740.523,713.3078,-201.0,2682.9294,674.99225,-201.0
0.0064174305,-5.075523,14.469893,0.023010716,0.010464537,0.0001544662,1.4428684,10.491178,6.303726,7.9381547,0.0,0.0,0.0,0.0,0.0,0.0,703.75464,1019.11523,-201.0,1701.7919,803.054,-201.0,2679.13,664.87054,-201.0
0.006437802,-5.7823405,14.93175,0.018033763,0.0035414677,0.00017263729,3.3289378,8.773164,5.0255585,6.274428,0.0,0.0,0.0,0.0,0.0,0.0,522.61194,1078.2965,-201.0,1410.5563,999.5855,-201.0,2337.6533,719.91425,-201.0
0.007160168,-7.491961,16.631165,0.018193074,-0.0025323238,0.00030681668,8.036585,9.139937,3.6249275,4.2017922,0.0,0.0,0.0,0.0,0.0,0.0,460.79892,1097.0778,-201.0,1380.8705,934.35815,-201.0,2373.1233,679.7941,-201.0
0.008229111,-9.432248,19.90428,0.022902228,-0.0066833347,0.00036657267,12.724849,9.987145,1.0900426,4.8863506,0.0,0.0,0.0,0.0,0.0,0.0,411.82605,1389.7212,-201.0,1336.2306,1142.4491,-201.0,2357.6409,972.3118,-201.0
