Loudness_sma3,alphaRatio_sma3,hammarbergIndex_sma3,slope0-500_sma3,slope500-1500_sma3,spectralFlux_sma3,mfcc1_sma3,mfcc2_sma3,mfcc3_sma3,mfcc4_sma3,F0semitoneFrom27.5Hz_sma3nz,jitterLocal_sma3nz,shimmerLocaldB_sma3nz,HNRdBACF_sma3nz,logRelF0-H1-H2_sma3nz,logRelF0-H1-A3_sma3nz,F1frequency_sma3nz,F1bandwidth_sma3nz,F1amplitudeLogRelF0_sma3nz,F2frequency_sma3nz,F2bandwidth_sma3nz,F2amplitudeLogRelF0_sma3nz,F3frequency_sma3nz,F3bandwidth_sma3nz,F3amplitudeLogRelF0_sma3nz
0.0010339657,0.0,0.0,0.13269739,0.022185652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0
0.0010339657,0.0,0.0,0.13269739,0.022185652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0
0.0010339657,0.0,0.0,0.13269739,0.022185652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0
0.0010339657,0.0,0.0,0.13269739,0.022185652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0
0.0010339657,0.0,0.0,0.13269739,0.022185652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0
0.0010339657,0.0,0.0,0.13269739,0.022185652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0
0.0010339657,0.0,0.0,0.13269739,0.022185652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0
0.0010339657,0.0,0.0,0.13269739,0.022185652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0
0.0018524108,-1.4901725,2.6846197,0.11173519,0.013517756,3.6310605e-05,2.309262,3.164984,-1.604674,-2.6990154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0
0.003927447,-1.9384217,5.4332175,0.09063962,0.007392992,0.00011028978,4.8956776,2.3986876,-0.26680103,-3.8188772,0.0,0.0,0.0,0.0,0.0,0.0,431.4296,1253.5303,-201.0,1284.0007,1100.287,-201.0,2334.3828,578.5404,-201.0
0.0073228977,-2.0900223,7.512289,0.06936852,0.0020536212,0.00024228562,7.1083755,1.4254578,4.8486953,-4.2466674,0.0,0.0,0.0,0.0,0.0,0.0,699.18384,1092.6038,-201.0,1614.1367,923.24365,-201.0,2650.965,591.80035,-201.0
0.010211766,-2.0688553,8.6265745,0.044089466,0.0054776208,0.0003799273,7.9226055,-1.4136215,14.398738,1.2889973,0.0,0.0,0.0,0.0,0.0,0.0,940.69135,913.87177,-201.0,1959.2852,675.3984,-201.0,2965.1062,695.4615,-201.0
0.012041108,-3.3537228,9.574319,0.021037184,0.0036989476,0.00041799954,9.2023535,-0.14665504,18.537806,6.0008903,0.0,0.0,0.0,0.0,0.0,0.0,903.1992,1003.67194,-201.0,1950.6865,615.77783,-201.0,2983.4773,698.7382,-201.0
0.013117336,-4.4143653,11.103824,0.012813418,0.0017598985,0.0004192102,10.977071,0.22666442,20.74972,9.123658,0.0,0.0,0.0,0.0,0.0,0.0,555.83356,1256.3555,-201.0,1610.5465,632.8208,-201.0,2680.6643,690.52515,-201.0
0.014333148,-4.551177,11.400411,0.02353397,-0.0018332774,0.00039016595,12.428139,-0.37054208,18.71287,7.7744613,0.0,0.0,0.0,0.0,0.0,0.0,290.79172,1400.3701,-201.0,1282.1001,658.45996,-201.0,2414.9287,600.07916,-201.0
0.01627733,-4.422262,11.464158,0.04084688,-0.0023088532,0.0004816512,13.847149,-1.8633474,19.140743,3.4547217,0.0,0.0,0.0,0.0,0.0,0.0,319.18384,1298.702,-201.0,1308.9843,650.20807,-201.0,2453.1453,580.75214,-201.0
0.017901001,-5.068833,12.3134575,0.042849883,-0.005211089,0.0005216834,15.25471,-2.182346,16.980124,0.89567417,0.0,0.0,0.0,0.0,0.0,0.0,382.0897,1200.712,-201.0,1343.1637,694.4224,-201.0,2510.4216,642.11993,-201.0
