Loudness_sma3,alphaRatio_sma3,hammarbergIndex_sma3,slope0-500_sma3,slope500-1500_sma3,spectralFlux_sma3,mfcc1_sma3,mfcc2_sma3,mfcc3_sma3,mfcc4_sma3,F0semitoneFrom27.5Hz_sma3nz,jitterLocal_sma3nz,shimmerLocaldB_sma3nz,HNRdBACF_sma3nz,logRelF0-H1-H2_sma3nz,logRelF0-H1-A3_sma3nz,F1frequency_sma3nz,F1bandwidth_sma3nz,F1amplitudeLogRelF0_sma3nz,F2frequency_sma3nz,F2bandwidth_sma3nz,F2amplitudeLogRelF0_sma3nz,F3frequency_sma3nz,F3bandwidth_sma3nz,F3amplitudeLogRelF0_sma3nz
0.0027614702,3.1691287,3.817316,0.044256818,0.009078673,1.0156852e-05,-6.4141426,0.89539045,-4.3622985,-3.085658,0.0,0.0,0.0,0.0,0.0,0.0,531.3477,708.7132,-201.0,1493.3745,744.4395,-201.0,2444.6384,610.39874,-201.0
0.0028095637,2.9955451,3.322831,0.05901441,0.008525174,2.2073886e-05,-5.555922,1.0312687,-2.483724,-3.532212,0.0,0.0,0.0,0.0,0.0,0.0,521.75696,767.2824,-201.0,1486.5631,738.4846,-201.0,2425.2314,635.5284,-201.0
0.0028952155,0.85421723,5.5058064,0.057253163,0.004861317,4.146661e-05,-2.090521,2.0992787,-0.18932135,-2.7389739,0.0,0.0,0.0,0.0,0.0,0.0,516.17316,842.75714,-201.0,1512.9354,768.8986,-201.0,2450.3499,752.6082,-201.0
0.0038122404,-2.4175606,8.232205,0.039080527,0.0023997938,9.601907e-05,1.6437689,4.3864646,2.1316195,2.3641145,0.0,0.0,0.0,0.0,0.0,0.0,519.6048,946.6175,-201.0,1566.9111,835.16,-201.0,2488.177,1174.3911,-201.0
0.0059479265,-5.1158476,10.10928,0.0096859755,0.0007388694,0.0002130102,6.1299896,5.7029138,2.3327425,6.116553,0.0,0.0,0.0,0.0,0.0,0.0,570.2132,1425.8755,-201.0,1351.0845,1078.014,-201.0,2368.3762,1169.8514,-201.0
0.008286178,-4.0947423,8.055236,0.013869617,-0.0003669508,0.00031238704,6.5005913,3.8668349,2.4802759,4.877933,0.0,0.0,0.0,0.0,0.0,0.0,563.3095,1501.0953,-201.0,1293.7762,1244.1105,-201.0,2241.8074,1094.7461,-201.0
0.010662475,-2.187224,6.71374,0.020848008,-0.0012726818,0.00038377082,6.863974,0.6251004,2.960743,3.747814,0.0,0.0,0.0,0.0,0.0,0.0,574.19037,1624.3638,-201.0,1123.4757,1409.1377,-201.0,2134.2502,760.0168,-201.0
0.012375471,-1.9482571,8.072917,0.011755855,-0.0019222493,0.0005026777,6.4762096,-1.4282861,4.977339,3.0820408,0.0,0.0,0.0,0.0,0.0,0.0,538.19775,1151.9332,-201.0,1323.6698,1301.6183,-201.0,2215.221,782.99805,-201.0
0.01524127,-2.3936775,7.9569955,-0.01576809,-0.0021506383,0.0006339252,8.146155,-5.075976,6.842364,5.227716,0.0,0.0,0.0,0.0,0.0,0.0,549.7552,1043.3973,-201.0,1348.1788,1215.1875,-201.0,2247.2092,792.72296,-201.0
0.018285396,-3.1161404,7.8593125,-0.02383384,-0.003071808,0.00077030784,10.849162,-8.207658,5.7689614,5.528414,0.0,0.0,0.0,0.0,0.0,0.0,550.3067,943.61206,-201.0,1487.3624,1309.2574,-201.0,2208.7344,981.20416,-201.0
0.021523686,-3.1822503,6.7617173,-0.0007366277,-0.003042617,0.0009818505,13.606548,-9.377478,4.9527497,2.7131379,0.0,0.0,0.0,0.0,0.0,0.0,520.97266,1046.0742,-201.0,1481.1744,1336.044,-201.0,2196.0657,1022.4185,-201.0
0.023607679,-4.028284,7.848478,0.018554604,-0.0012082752,0.0011432939,15.393781,-7.868896,1.8767744,-0.11912028,0.0,0.0,0.0,0.0,0.0,0.0,490.51587,1133.9039,-201.0,1492.043,1334.6063,-201.0,2181.059,1173.2972,-201.0
0.025642892,-5.3464103,9.780768,0.019398296,-0.0011676111,0.0014984204,17.450006,-6.8429184,3.794443,-2.2117136,0.0,0.0,0.0,0.0,0.0,0.0,458.3646,1113.04,-201.0,1448.485,1082.1072,-201.0,2292.125,1088.4904,-201.0
0.028230766,-5.8018208,10.014247,0.014232068,-0.0044416566,0.0015879801,18.984743,-7.82465,6.4801273,-3.6990077,0.0,0.0,0.0,0.0,0.0,0.0,452.9659,1046.2712,-201.0,1476.7891,945.2067,-201.0,2361.3193,1121.6764,-201.0
0.031545136,-7.1637435,11.780491,0.015063491,-0.009205933,0.0019834456,21.502363,-7.0461087,10.645398,-5.7059007,0.0,0.0,0.0,0.0,0.0,0.0,441.7914,1059.2489,-201.0,1429.9935,905.6328,-201.0,2412.3486,909.127,-201.0
0.034185767,-7.6821747,12.202728,0.04031313,-0.012489674,0.002558655,21.66538,-6.1633706,14.165591,-5.457166,0.0,0.0,0.0,0.0,0.0,0.0,437.50546,1055.6229,-201.0,1462.9478,880.4092,-201.0,2396.572,977.4245,-201.0
0.03643631,-7.745956,11.785071,0.039287124,-0.011705641,0.0028981576,22.268747,-6.540587,16.739542,-2.3403094,0.0,0.0,0.0,0.0,0.0,0.0,434.26245,1046.7646,-201.0,1452.7134,849.4124,-201.0,2369.9897,955.4831,-201.0
0.040396664,-6.626915,10.449941,0.050406758,-0.008094062,0.0032231354,21.83631,-7.742582,18.736586,2.038663,0.0,0.0,0.0,0.0,0.0,0.0,417.48828,1095.8461,-201.0,1439.8588,803.49786,-201.0,2340.352,1011.01514,-201.0
0.044362586,-6.365168,11.161736,0.030929329,-0.0025856786,0.0037046268,23.017044,-10.025677,19.68454,4.7205625,0.0,0.0,0.0,0.0,0.0,0.0,408.0896,1185.6246,-201.0,1378.2471,866.0505,-201.0,2290.5833,932.30646,-201.0
0.04934263,-5.8837943,11.558797,0.06053542,-0.002841546,0.0049465927,23.36548,-12.457049,17.789331,-0.129138,0.0,0.0,0.0,0.0,0.0,0.0,388.10635,1287.5326,-201.0,1365.1143,962.7676,-201.0,2274.4402,955.4056,-201.0
0.05196461,-6.012329,12.306094,0.05662954,-0.0019134699,0.005560501,24.430511,-13.089127,17.16931,-2.008558,0.0,0.0,0.0,0.0,0.0,0.0,409.70776,1332.0702,-201.0,1382.4469,1089.8418,-201.0,2256.2966,1069.1444,-201.0
0.05723392,-5.6035867,10.253636,0.058646407,-0.0057512247,0.006358035,24.678415,-13.556788,15.38518,-4.2415547,0.0,0.0,0.0,0.0,0.0,0.0,422.25082,1872.5078,-201.0,1202.8511,1328.9049,-201.0,2143.4592,1091.7347,-201.0
0.061930344,-5.3950286,9.944657,0.04243317,-0.0032288516,0.007265949,24.78626,-14.207562,14.889941,-3.5110855,0.0,0.0,0.0,0.0,0.0,0.0,363.45547,2084.5837,-201.0,1155.309,1490.703,-201.0,2080.413,1157.8639,-201.0
0.064706065,-6.351543,10.355014,0.03776531,-0.0024050393,0.008892599,24.593817,-12.910614,19.344381,-0.67468053,0.0,0.0,0.0,0.0,0.0,0.0,664.6429,1943.4252,-201.0,1446.7819,1542.381,-201.0,2401.7087,1114.996,-201.0
0.06844682,-6.3530164,10.667404,0.04480824,-0.0035998495,0.009672855,24.527702,-13.403252,21.948084,0.46328864,0.0,0.0,0.0,0.0,0.0,0.0,666.7805,1372.0773,-201.0,1667.6514,1339.5298,-201.0,2482.9265,1169.8955,-201.0
0.07233777,-5.9987407,12.773751,0.044050023,-0.0054436214,0.010481167,23.987946,-11.968819,24.04583,3.1515758,0.0,0.0,0.0,0.0,0.0,0.0,696.4725,1240.8336,-201.0,1675.9253,1148.3165,-201.0,2530.4314,1139.8322,-201.0
0.07945702,-5.1932597,13.69851,0.032438647,-0.0084301485,0.012117122,23.938532,-13.394757,23.632761,4.204037,0.0,0.0,0.0,0.0,0.0,0.0,381.79263,1327.6508,-201.0,1378.3693,924.72894,-201.0,2274.236,1094.837,-201.0
