Loudness_sma3,alphaRatio_sma3,hammarbergIndex_sma3,slope0-500_sma3,slope500-1500_sma3,spectralFlux_sma3,mfcc1_sma3,mfcc2_sma3,mfcc3_sma3,mfcc4_sma3,F0semitoneFrom27.5Hz_sma3nz,jitterLocal_sma3nz,shimmerLocaldB_sma3nz,HNRdBACF_sma3nz,logRelF0-H1-H2_sma3nz,logRelF0-H1-A3_sma3nz,F1frequency_sma3nz,F1bandwidth_sma3nz,F1amplitudeLogRelF0_sma3nz,F2frequency_sma3nz,F2bandwidth_sma3nz,F2amplitudeLogRelF0_sma3nz,F3frequency_sma3nz,F3bandwidth_sma3nz,F3amplitudeLogRelF0_sma3nz
0.0056405365,-6.193142,16.670996,-0.005614178,0.0036732086,3.736057e-05,-5.553777,7.724543,3.8945854,5.028705,0.0,0.0,0.0,0.0,0.0,0.0,606.17084,985.45184,-201.0,1416.5402,1053.3962,-201.0,2265.5867,654.5694,-201.0
0.0057699694,-5.803103,16.538258,-0.0013694608,0.0070028696,7.5962955e-05,-7.312349,4.874916,0.6675701,4.6383862,0.0,0.0,0.0,0.0,0.0,0.0,601.4746,836.85626,-201.0,1476.2207,907.8426,-201.0,2329.9404,774.35034,-201.0
0.0057976083,-6.368923,18.027163,-0.00010991112,0.009665326,0.00012970534,-6.7338624,3.4782212,0.3041109,6.6465106,0.0,0.0,0.0,0.0,0.0,0.0,616.4256,841.6639,-201.0,1423.4003,900.62506,-201.0,2361.602,738.48846,-201.0
0.005782945,-8.146022,19.591955,-0.014009613,0.01541661,0.00017107204,-4.5011086,6.06568,2.5709827,14.041057,0.0,0.0,0.0,0.0,0.0,0.0,801.20197,723.44995,-201.0,1728.6743,952.8189,-201.0,2641.366,786.4711,-201.0
0.0058400375,-8.662909,19.24529,-0.02754871,0.0127112875,0.00018766802,-1.5554262,9.074424,8.046901,17.65637,0.0,0.0,0.0,0.0,0.0,0.0,858.06,1436.7108,-201.0,1505.7466,1155.3966,-201.0,2472.8337,697.1503,-201.0
0.006180523,-9.234669,18.720184,-0.037279326,0.006880461,0.0002221497,0.98618823,12.965935,10.4706955,18.635834,0.0,0.0,0.0,0.0,0.0,0.0,761.4104,1517.0162,-201.0,1537.4879,1001.72736,-201.0,2497.0195,690.5682,-201.0
0.0064599714,-9.911419,18.607635,-0.030178772,0.0034747145,0.00021017593,3.54068,15.345509,11.832295,16.498514,0.0,0.0,0.0,0.0,0.0,0.0,795.9302,1563.2045,-201.0,1551.5865,869.3387,-201.0,2555.9702,593.36255,-201.0
0.007018144,-13.239304,21.818209,-0.023225836,-0.0027322818,0.00036478648,8.38532,19.251154,14.698105,18.57974,0.0,0.0,0.0,0.0,0.0,0.0,592.7683,1156.4971,-201.0,1674.4696,658.9719,-201.0,2687.8975,525.1502,-201.0
0.007438471,-14.908303,24.773352,-0.0068566627,-0.004216103,0.00040316067,11.450898,20.624254,15.409927,19.337563,0.0,0.0,0.0,0.0,0.0,0.0,573.987,1159.1552,-201.0,1666.5884,643.2046,-201.0,2731.6963,584.2018,-201.0
0.007920277,-15.6405,25.508528,0.0016991064,-0.011246505,0.0005189103,13.829732,21.001165,12.847866,18.026049,0.0,0.0,0.0,0.0,0.0,0.0,287.06586,1328.4293,-201.0,1332.3014,758.6641,-201.0,2383.174,672.70026,-201.0
0.00833429,-16.523891,27.197878,0.005306291,-0.008404176,0.0006214714,15.587752,21.374716,8.799693,15.470631,0.0,0.0,0.0,0.0,0.0,0.0,338.0442,1294.7247,-201.0,1315.3136,815.00336,-201.0,2415.3467,698.8574,-201.0
0.008839346,-17.010069,26.631218,0.004744788,-0.006802572,0.00072310254,17.206299,21.064611,6.414311,12.880852,0.0,0.0,0.0,0.0,0.0,0.0,344.0918,1369.7197,-201.0,1298.5099,937.5965,-201.0,2423.6904,736.1284,-201.0
0.00932626,-19.246647,29.430956,-0.0001449973,-0.005094163,0.0008935316,19.457504,21.874441,8.960033,13.119792,0.0,0.0,0.0,0.0,0.0,0.0,587.7936,1456.8052,-201.0,1585.6681,950.2802,-201.0,2736.3694,788.972,-201.0
0.010254319,-19.317839,30.201223,0.008538726,-0.007529711,0.0009476247,20.33272,21.777748,12.5182295,14.397815,0.0,0.0,0.0,0.0,0.0,0.0,597.4224,1384.7529,-201.0,1643.7139,876.7329,-201.0,2809.028,838.3755,-201.0
0.011272582,-21.257507,32.094467,-0.0034306135,-0.0069003305,0.0013255585,21.832415,21.501143,17.16488,16.990828,0.0,0.0,0.0,0.0,0.0,0.0,572.3388,1387.2754,-201.0,1647.879,860.76556,-201.0,2744.0525,840.97784,-201.0
0.012163469,-20.156368,29.219177,-0.0017299013,-0.0046099355,0.0017067151,21.937773,19.297112,16.256744,16.90602,0.0,0.0,0.0,0.0,0.0,0.0,332.62784,1317.1747,-201.0,1398.0033,907.3704,-201.0,2407.6304,889.36053,-201.0
