Loudness_sma3,alphaRatio_sma3,hammarbergIndex_sma3,slope0-500_sma3,slope500-1500_sma3,spectralFlux_sma3,mfcc1_sma3,mfcc2_sma3,mfcc3_sma3,mfcc4_sma3,F0semitoneFrom27.5Hz_sma3nz,jitterLocal_sma3nz,shimmerLocaldB_sma3nz,HNRdBACF_sma3nz,logRelF0-H1-H2_sma3nz,logRelF0-H1-A3_sma3nz,F1frequency_sma3nz,F1bandwidth_sma3nz,F1amplitudeLogRelF0_sma3nz,F2frequency_sma3nz,F2bandwidth_sma3nz,F2amplitudeLogRelF0_sma3nz,F3frequency_sma3nz,F3bandwidth_sma3nz,F3amplitudeLogRelF0_sma3nz
0.0017015998,5.1222835,0.8780075,0.08332058,0.01438835,7.4773084e-06,-5.7992597,1.0799483,-3.12428,1.1737617,0.0,0.0,0.0,0.0,0.0,0.0,513.3804,789.6262,-201.0,1451.8234,813.61914,-201.0,2396.7769,759.1246,-201.0
0.0018162957,4.341645,1.7120355,0.074716546,0.011432623,1.9231245e-05,-4.920461,1.340396,-3.6713676,1.340383,0.0,0.0,0.0,0.0,0.0,0.0,508.56924,729.58295,-201.0,1452.7147,737.2308,-201.0,2409.5732,669.4003,-201.0
0.0019710034,3.6498368,2.2257912,0.06829558,0.008474513,2.7050506e-05,-4.3889556,1.199394,-4.5854983,1.0416762,0.0,0.0,0.0,0.0,0.0,0.0,507.5248,691.9294,-201.0,1454.4769,689.65137,-201.0,2419.7012,609.0618,-201.0
0.0030879292,1.351201,3.972207,0.047167655,0.008971377,6.224818e-05,-2.1153042,0.66233635,-1.8019449,6.398746,0.0,0.0,0.0,0.0,0.0,0.0,525.68555,793.88385,-201.0,1429.4371,775.90717,-201.0,2343.3223,725.04004,-201.0
0.003999561,-0.80209017,4.7320766,0.023345312,0.00895513,9.12336e-05,-0.19076002,2.66547,4.738607,12.040623,0.0,0.0,0.0,0.0,0.0,0.0,520.16156,948.5362,-201.0,1413.7584,726.82477,-201.0,2367.4949,877.62427,-201.0
0.005197195,-2.8269558,5.3888855,0.0010248363,0.007795606,0.00013440325,2.3949373,4.892028,14.416013,19.477228,0.0,0.0,0.0,0.0,0.0,0.0,437.5662,1239.2802,-201.0,1374.9191,604.2571,-201.0,2392.281,1006.7465,-201.0
0.0063906037,-4.8167267,6.0679336,-0.01896908,0.008366094,0.00030974558,1.773786,6.8904915,21.860296,26.428816,0.0,0.0,0.0,0.0,0.0,0.0,685.25,977.2412,-201.0,1710.2592,728.50775,-201.0,2752.93,888.42206,-201.0
0.007685644,-5.734364,5.8868356,-0.033340465,0.012079731,0.00043017525,2.4092515,9.204186,28.465204,33.012875,0.0,0.0,0.0,0.0,0.0,0.0,995.7093,650.20013,-201.0,2170.4724,920.16064,-201.0,2970.3074,877.1868,-201.0
0.008646748,-7.3204293,6.6312404,-0.053312957,0.016642107,0.000574731,3.2813942,12.589032,31.032457,39.91759,0.0,0.0,0.0,0.0,0.0,0.0,1386.1791,227.9502,-201.0,2503.075,1498.118,-201.0,3207.1973,632.1289,-201.0
0.009127405,-6.955272,6.351603,-0.058275398,0.012690537,0.00050394743,4.4915695,14.735026,30.950796,44.543964,0.0,0.0,0.0,0.0,0.0,0.0,1421.8887,245.76674,-201.0,2522.1167,1476.8682,-201.0,3252.3955,629.4689,-201.0
0.009777368,-6.879061,6.3177295,-0.046972826,0.007510852,0.0005556826,7.0912433,16.520124,30.406988,45.06661,0.0,0.0,0.0,0.0,0.0,0.0,1054.4857,577.1739,-201.0,2101.4927,1200.641,-201.0,3062.2917,707.6458,-201.0
0.010823075,-7.5820007,7.03235,-0.04415476,0.00069683,0.0010793229,10.107353,17.28969,33.0616,45.97147,0.0,0.0,0.0,0.0,0.0,0.0,653.6054,919.6612,-201.0,1821.3903,620.4199,-201.0,2816.463,1070.7809,-201.0
0.012016189,-7.5089583,6.45578,-0.04112247,0.0016487188,0.0015657017,13.1044035,17.672562,34.953457,44.979015,0.0,0.0,0.0,0.0,0.0,0.0,287.89297,1186.1637,-201.0,1504.5615,312.5189,-201.0,2445.9465,1190.8246,-201.0
0.013038465,-7.312767,6.521749,-0.052437156,0.0011365867,0.0017162742,14.505714,16.556356,35.627106,49.742054,0.0,0.0,0.0,0.0,0.0,0.0,280.19083,1235.6173,-201.0,1490.5455,389.39023,-201.0,2377.5137,1181.8582,-201.0
0.014524966,-6.9865456,6.094013,-0.05104072,0.0036020344,0.0021721718,16.328161,16.018026,36.544403,50.440796,0.0,0.0,0.0,0.0,0.0,0.0,303.916,1176.9679,-201.0,1485.5405,420.84384,-201.0,2317.4368,1086.0249,-201.0
0.016120894,-7.3880324,6.166069,-0.057378173,0.0004991033,0.0023728455,18.108398,17.494469,38.666058,52.9194,0.0,0.0,0.0,0.0,0.0,0.0,311.26712,1124.5509,-201.0,1485.1182,412.17935,-201.0,2310.985,1005.44434,-201.0
0.018088954,-8.696668,7.252014,-0.055560086,0.00028077987,0.003564336,20.645782,18.083683,41.666637,53.307144,0.0,0.0,0.0,0.0,0.0,0.0,321.10196,1069.8065,-201.0,1493.232,388.3112,-201.0,2302.7048,961.7344,-201.0
0.018965868,-8.227715,7.9665947,-0.050963175,-0.005006109,0.0036932658,21.377802,16.403202,41.271206,54.83789,0.0,0.0,0.0,0.0,0.0,0.0,316.21127,1095.3746,-201.0,1470.6581,408.0964,-201.0,2294.0696,890.4878,-201.0
0.016201317,-14.903722,17.76031,-0.056257706,-0.0043043406,0.004153309,21.128529,15.728302,35.883205,47.20564,0.0,0.0,0.0,0.0,0.0,0.0,706.291,1152.1307,-201.0,1592.9056,848.3724,-201.0,2614.6387,879.8364,-201.0
0.012237725,-18.417717,24.682104,-0.04662965,-0.0014882548,0.004024073,18.886011,14.700256,26.751253,34.971424,0.0,0.0,0.0,0.0,0.0,0.0,714.5441,1361.3773,-201.0,1634.9718,1087.794,-201.0,2521.6565,1321.5531,-201.0
0.008300316,-22.081633,30.841492,-0.033991996,0.0003361519,0.0029863773,16.969362,15.985118,15.794746,19.890207,0.0,0.0,0.0,0.0,0.0,0.0,758.2671,1330.4819,-201.0,1640.5059,1218.6373,-201.0,2618.721,1286.163,-201.0
0.007658722,-19.267296,29.903189,-0.011293023,0.00020747236,0.0017704713,16.022907,15.186786,10.358277,10.4662485,0.0,0.0,0.0,0.0,0.0,0.0,392.05283,1388.0612,-201.0,1472.6149,1005.57684,-201.0,2343.879,1267.5662,-201.0
0.008026202,-17.85676,29.203249,-0.00454032,-0.0021559875,0.00043238225,15.191121,14.757743,8.07186,5.0413775,0.0,0.0,0.0,0.0,0.0,0.0,427.36475,1273.5729,-201.0,1415.5293,1079.7286,-201.0,2434.9856,841.08563,-201.0
0.008719965,-17.476461,29.891794,-0.0047440077,-0.0008062849,0.00034695436,14.305554,15.061947,8.253928,3.5572731,0.0,0.0,0.0,0.0,0.0,0.0,429.5902,1392.643,-201.0,1387.5345,1233.0927,-201.0,2405.1267,936.4468,-201.0
0.01629744,-16.883291,27.656128,-0.017933344,0.0017887658,0.0036102019,13.611489,15.299027,15.312366,9.841942,0.0,0.0,0.0,0.0,0.0,0.0,664.90625,1273.2251,-201.0,1602.6718,1111.6136,-201.0,2658.6448,917.232,-201.0
0.024705885,-19.994375,29.631964,-0.036059324,0.0042041824,0.010717355,14.164889,17.973063,25.572952,20.98738,0.0,0.0,0.0,0.0,0.0,0.0,965.82306,1072.5521,-201.0,1859.5367,976.9966,-201.0,2981.0452,733.6508,-201.0
0.034373052,-21.92295,30.34167,-0.05700335,0.0059137796,0.015484232,15.475686,20.480185,35.805157,30.764069,0.0,0.0,0.0,0.0,0.0,0.0,934.23517,938.7705,-201.0,1908.2574,715.87067,-201.0,2968.2942,622.02106,-201.0
0.037973918,-23.900526,33.093426,-0.061560363,0.008039902,0.015118529,15.937249,21.503746,36.861847,34.800064,0.0,0.0,0.0,0.0,0.0,0.0,999.22314,876.00146,-201.0,2034.4404,768.81396,-201.0,3015.9207,676.148,-201.0
0.040470045,-23.651407,33.847355,-0.06785907,0.010743619,0.01264988,16.764639,21.214806,33.142605,31.129278,0.0,0.0,0.0,0.0,0.0,0.0,1016.132,913.1578,-201.0,2141.969,792.236,-201.0,3071.0745,996.57715,-201.0
0.042902175,-24.084284,33.432297,-0.06857548,0.012733519,0.011638694,17.113834,21.319885,31.204391,28.98791,0.0,0.0,0.0,0.0,0.0,0.0,1018.9783,941.98846,-201.0,2154.2434,868.1053,-201.0,3095.7,1027.2675,-201.0
0.04486936,-25.462225,35.01949,-0.07686271,0.010764689,0.015940359,17.777773,22.932985,31.17427,28.616491,0.0,0.0,0.0,0.0,0.0,0.0,658.12524,1146.0074,-201.0,1816.7181,809.05347,-201.0,2819.2979,951.907,-201.0
