,sample_id,source_id,Number of Pitches,Number of Pitch Classes,Number of Common Pitches,Number of Common Pitch Classes,Range,Importance of Bass Register,Importance of Middle Register,Importance of High Register,Dominant Spread,Strong Tonal Centres,Mean Pitch,Mean Pitch Class,Most Common Pitch,Most Common Pitch Class,Prevalence of Most Common Pitch,Prevalence of Most Common Pitch Class,Relative Prevalence of Top Pitches,Relative Prevalence of Top Pitch Classes,Interval Between Most Prevalent Pitches,Interval Between Most Prevalent Pitch Classes,Pitch Variability,Pitch Class Variability,Pitch Class Variability After Folding,Pitch Skewness,Pitch Class Skewness,Pitch Class Skewness After Folding,Pitch Kurtosis,Pitch Class Kurtosis,Pitch Class Kurtosis After Folding,Major or Minor,First Pitch,First Pitch Class,Last Pitch,Last Pitch Class,Glissando Prevalence,Average Range of Glissandos,Vibrato Prevalence,Microtone Prevalence,Most Common Melodic Interval,Mean Melodic Interval,Number of Common Melodic Intervals,Distance Between Most Prevalent Melodic Intervals,Prevalence of Most Common Melodic Interval,Relative Prevalence of Most Common Melodic Intervals,Amount of Arpeggiation,Repeated Notes,Chromatic Motion,Stepwise Motion,Melodic Thirds,Melodic Perfect Fourths,Melodic Tritones,Melodic Perfect Fifths,Melodic Sixths,Melodic Sevenths,Melodic Octaves,Melodic Large Intervals,Minor Major Melodic Third Ratio,Melodic Embellishments,Direction of Melodic Motion,Average Length of Melodic Arcs,Average Interval Spanned by Melodic Arcs,Melodic Pitch Variety,Average Number of Simultaneous Pitch Classes,Variability of Number of Simultaneous Pitch Classes,Average Number of Simultaneous Pitches,Variability of Number of Simultaneous Pitches,Most Common Vertical Interval,Second Most Common Vertical Interval,Distance Between Two Most Common Vertical Intervals,Prevalence of Most Common Vertical Interval,Prevalence of Second Most Common Vertical Interval,Prevalence Ratio of Two Most Common Vertical Intervals,Vertical Unisons,Vertical Minor Seconds,Vertical Thirds,Vertical Tritones,Vertical Perfect Fourths,Vertical Perfect Fifths,Vertical Sixths,Vertical Sevenths,Vertical Octaves,Perfect Vertical Intervals,Vertical Dissonance Ratio,Vertical Minor Third Prevalence,Vertical Major Third Prevalence,Chord Duration,Partial Chords,Standard Triads,Diminished and Augmented Triads,Dominant Seventh Chords,Seventh Chords,Non-Standard Chords,Complex Chords,Minor Major Triad Ratio,Simple Initial Meter,Compound Initial Meter,Complex Initial Meter,Duple Initial Meter,Triple Initial Meter,Quadruple Initial Meter,Metrical Diversity,Total Number of Notes,Note Density per Quarter Note,Note Density per Quarter Note per Voice,Note Density per Quarter Note Variability,Range of Rhythmic Values,Number of Different Rhythmic Values Present,Number of Common Rhythmic Values Present,Prevalence of Very Short Rhythmic Values,Prevalence of Short Rhythmic Values,Prevalence of Medium Rhythmic Values,Prevalence of Long Rhythmic Values,Prevalence of Very Long Rhythmic Values,Prevalence of Dotted Notes,Shortest Rhythmic Value,Longest Rhythmic Value,Mean Rhythmic Value,Most Common Rhythmic Value,Prevalence of Most Common Rhythmic Value,Relative Prevalence of Most Common Rhythmic Values,Difference Between Most Common Rhythmic Values,Rhythmic Value Variability,Rhythmic Value Skewness,Rhythmic Value Kurtosis,Mean Rhythmic Value Run Length,Median Rhythmic Value Run Length,Variability in Rhythmic Value Run Lengths,Mean Rhythmic Value Offset,Median Rhythmic Value Offset,Variability of Rhythmic Value Offsets,Complete Rests Fraction,Partial Rests Fraction,Average Rest Fraction Across Voices,Longest Complete Rest,Longest Partial Rest,Mean Complete Rest Duration,Mean Partial Rest Duration,Median Complete Rest Duration,Median Partial Rest Duration,Variability of Complete Rest Durations,Variability of Partial Rest Durations,Variability Across Voices of Combined Rests,Number of Strong Rhythmic Pulses - Tempo Standardized,Number of Moderate Rhythmic Pulses - Tempo Standardized,Number of Relatively Strong Rhythmic Pulses - Tempo Standardized,Strongest Rhythmic Pulse - Tempo Standardized,Second Strongest Rhythmic Pulse - Tempo Standardized,Harmonicity of Two Strongest Rhythmic Pulses - Tempo Standardized,Strength of Strongest Rhythmic Pulse - Tempo Standardized,Strength of Second Strongest Rhythmic Pulse - Tempo Standardized,Strength Ratio of Two Strongest Rhythmic Pulses - Tempo Standardized,Combined Strength of Two Strongest Rhythmic Pulses - Tempo Standardized,Rhythmic Variability - Tempo Standardized,Rhythmic Looseness - Tempo Standardized,Polyrhythms - Tempo Standardized,Initial Tempo,Mean Tempo,Tempo Variability,Duration in Seconds,Note Density,Note Density Variability,Average Time Between Attacks,Average Time Between Attacks for Each Voice,Variability of Time Between Attacks,Average Variability of Time Between Attacks for Each Voice,Minimum Note Duration,Maximum Note Duration,Average Note Duration,Variability of Note Durations,Amount of Staccato,Number of Strong Rhythmic Pulses,Number of Moderate Rhythmic Pulses,Number of Relatively Strong Rhythmic Pulses,Strongest Rhythmic Pulse,Second Strongest Rhythmic Pulse,Harmonicity of Two Strongest Rhythmic Pulses,Strength of Strongest Rhythmic Pulse,Strength of Second Strongest Rhythmic Pulse,Strength Ratio of Two Strongest Rhythmic Pulses,Combined Strength of Two Strongest Rhythmic Pulses,Rhythmic Variability,Rhythmic Looseness,Polyrhythms,Variability of Note Prevalence of Pitched Instruments,Variability of Note Prevalence of Unpitched Instruments,Number of Pitched Instruments,Number of Unpitched Instruments,Unpitched Percussion Instrument Prevalence,String Keyboard Prevalence,Acoustic Guitar Prevalence,Electric Guitar Prevalence,Violin Prevalence,Saxophone Prevalence,Brass Prevalence,Woodwinds Prevalence,Orchestral Strings Prevalence,String Ensemble Prevalence,Electric Instrument Prevalence,Maximum Number of Independent Voices,Average Number of Independent Voices,Variability of Number of Independent Voices,Voice Equality - Number of Notes,Voice Equality - Note Duration,Voice Equality - Dynamics,Voice Equality - Melodic Leaps,Voice Equality - Range,Importance of Loudest Voice,Relative Range of Loudest Voice,Relative Range Isolation of Loudest Voice,Relative Range of Highest Line,Relative Note Density of Highest Line,Relative Note Durations of Lowest Line,Relative Size of Melodic Intervals in Lowest Line,Voice Overlap,Voice Separation,Variability of Voice Separation,Parallel Motion,Similar Motion,Contrary Motion,Oblique Motion,Parallel Fifths,Parallel Octaves,Dynamic Range,Variation of Dynamics,Variation of Dynamics In Each Voice,Average Note to Note Change in Dynamics,MIDImax,MIDImin,RDsoprano,RDmezzosoprano,RDcontralto,RDtenor,RDbaritone,RDbass,THPNR,TLPNR,TEPNR,NSmean,NSstd,NSskew,NSkurt,NSmax,NSmin,SALmean,SALstd,SALskew,SALkurt,SALmax,SALmin,LINR,MINR,HINR,THINR,TLINR,TELNR,number_cresendo_notes,Cmean,Cstd,Cskew,Ckurt,Cmax,Cmin,number_decresendo_notes,Dmean,Dstd,Dskew,Dkurt,Dmax,Dmin,SNR,MLNR,LNR,TLNR,TSNR,SR0,LR0,OTR0,SNDR0,LNDR0,OTNDR0,nd_Smean,nd_Sstd,nd_Sskew,nd_Skurt,nd_Smax,nd_Smin,nd_Lmean,nd_Lstd,nd_Lskew,nd_Lkurt,nd_Lmax,nd_Lmin,nd_OTmean,nd_OTstd,nd_OTskew,nd_OTkurt,nd_OTmax,nd_OTmin
0,P_Rihanna_Umbrell_accompaniment,human generator snippet,19.0,7.0,3.0,2.0,57.0,0.04222,0.4267,0.5311,5.0,2.0,68.99,4.482,77.0,5.0,0.2756,0.3267,0.4919,0.6871,16.0,4.0,10.73,3.032,2.871,-0.972,-0.5123,-0.6386,10.88,5.088,8.556,0.0,80.0,8.0,29.0,5.0,0.05333,12.0,0.0,0.03778,3.0,1.948,3.0,3.0,0.3079,0.9051,0.6517,0.2787,0.08315,0.3213,0.3618,0.02247,0.0,0.004494,0.004494,0.006742,0.0,0.0,5.708,0.005319,0.5607,1.269,3.344,2.509,2.071,0.963,2.309,1.091,7.0,0.0,7.0,0.1775,0.1442,0.8122,0.02367,0.009489,0.1802,0.01886,0.1099,0.1775,0.1386,0.1104,0.1205,0.4316,0.3327,0.116,0.2171,0.1434,0.4719,0.1088,0.002473,0.0,0.01007,0.4092,0.0,0.3568,1.0,0.0,0.0,0.0,0.0,1.0,1.0,940.0,2.562,0.427,4.771,8.0,7.0,2.0,0.6755,0.9468,0.316,0.008511,0.0,0.0266,0.125,4.0,0.3106,0.125,0.5532,1.0,0.0,0.4052,1.374,62.48,4.0,1.0,31.89,0.07708,0.09375,0.03428,0.7523,1.0,0.8982,228.4,287.0,6.534,4.005,0.1771,0.2188,35.43,28.03,26.57,0.0,14.0,10.0,60.0,40.0,1.5,0.07971,0.07622,1.046,0.1559,0.01591,0.0,0.2,87.0,87.0,6.277e-11,253.0,3.715,6.956,0.09289,0.6884,0.08745,0.1225,0.02155,2.751,0.1691,0.2866,0.5298,2.0,15.0,7.0,44.0,58.0,1.318,0.1225,0.1056,1.16,0.2281,0.01982,0.0,0.2857,73.4,80.67,5.0,5.0,0.5213,0.167,0.0,0.0,0.0,0.0,0.0,0.1574,0.0,0.134,0.0,5.0,2.435,1.161,176.0,18.32,30.83,2.074,3.701,42.4,0.1579,1.0,0.05263,0.8556,4.056,0.0,0.3011,11.75,14.24,0.02139,0.2727,0.01604,0.6898,0.01604,0.0,113.0,36.61,6.865,17.86,82.0,25.0,0.2765957446808511,0.30106382978723406,0.3446808510638298,0.44148936170212766,0.4021276595744681,0.2702127659574468,0.13598901098901098,0.09203296703296704,0.7733516483516484,2.8585164835164836,2.6906937487008276,1.0202924501293142,3896.0495191781993,10.0,0.0,87.57959183673469,21.661498929848428,-1.1848935545771484,8.524202871487011,115.0,35.0,87.0,125.0,155.5,0.25824175824175827,0.22527472527472528,0.32223903177004537,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,144.5,198.5,24.5,0.3555219364599092,0.3237518910741301,0.04252400548696845,0.038408779149519894,0.9190672153635117,0.06357694592988711,0.04664289958407605,0.8782927312339077,41.41935483870968,21.641916010742325,0.4930778110678683,6.279708104949371,84.0,1.0,33.642857142857146,13.530954685234796,-0.33755048867893817,1.5228976263300662,50.0,3.0,26.47462686567164,44.49224431252315,6.0448322218823884,276134.4196453513,383.0,0.0
1,K_Tschaikowski_Schwane_accompaniment,human generator snippet,57.0,11.0,1.0,1.0,66.0,0.3171,0.4387,0.2442,3.0,2.0,61.29,6.088,45.0,9.0,0.1817,0.2567,0.389,0.7139,17.0,7.0,13.5,3.173,3.51,-0.03485,-0.8619,1.686,5.443,4.641,4.967,0.0,67.0,7.0,45.0,9.0,0.006068,0.6,0.0,0.006068,0.0,2.142,2.0,3.0,0.515,0.338,0.7794,0.515,0.07862,0.1231,0.2026,0.03129,0.03169,0.03089,0.01805,0.009627,0.01885,0.01885,6.113,0.01186,0.5666,3.415,14.84,1.645,4.592,2.359,7.818,4.87,0.0,5.0,5.0,0.1494,0.1024,0.6855,0.0284,0.0766,0.1746,0.07173,0.1024,0.08565,0.1636,0.1015,0.121,0.3374,0.4802,0.7289,0.6261,0.08162,0.08146,0.02676,0.03564,0.05047,0.08146,0.8103,0.5991,1.859,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3877.0,5.643,0.3527,13.34,11.0,10.0,2.0,0.7292,0.9151,0.2512,0.03714,0.001032,0.02734,0.125,12.0,0.3466,0.125,0.6985,1.0,0.0,0.6702,0.992,110.4,10.62,2.0,37.54,0.02558,0.0,0.3371,0.7576,0.9999,0.9121,358.2,449.3,129.9,31.22,155.4,0.4694,168.3,97.41,20.75,0.0,16.0,13.0,40.0,43.0,1.075,0.03795,0.02823,1.344,0.06618,0.006956,38.31,0.3077,240.0,122.0,27.21,360.4,10.76,26.46,0.02598,0.4451,0.03437,0.7486,0.0,22.0,0.1955,0.5589,0.6139,0.0,16.0,16.0,41.0,57.0,1.39,0.03211,0.02698,1.19,0.05909,0.006944,34.44,0.125,507.3,201.8,11.0,3.0,0.1499,0.0,0.0,0.0,0.0,0.0,0.1349,0.1052,0.0,0.4516,0.0,16.0,6.237,3.817,218.0,10.89,12.69,1.885,7.44,19.13,0.303,0.0,0.1061,0.4278,3.697,0.0,0.9987,3.786,3.423,0.04967,0.3684,0.06623,0.5157,0.002114,0.007633,83.0,19.84,7.283,0.1901,98.0,32.0,0.24864586020118648,0.2904307454217178,0.3657467113747743,0.46737167913335054,0.4923910239876193,0.48594273923136444,0.031921824104234525,0.019218241042345277,0.949185667752443,1.0068403908794787,2.816648392890745,3.952545045206989,521109.0536703199,24.0,0.0,86.32848367280957,34.950809553629306,-0.775890586898793,166.84713191976988,127.0,16.0,576.5,39.0,931.0,0.0016286644951140066,0.0006514657980456026,0.8858250753985352,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1354.0,192.5,0.05988797931925894,0.05471779405428694,0.0,0.810159557147509,0.18984044285249105,0.0,0.7194745609962586,0.21498211213370838,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,21.177652733118972,43.37930681145224,6.74347122519515,2852851.395192467,480.0,0.0,27.00514579759863,59.467721682125934,4.81236131931503,473562.07672641345,480.0,0.0
2,P_DanielPowter_BadDay_accompaniment,human generator snippet,45.0,11.0,2.0,1.0,60.0,0.3604,0.6068,0.03285,4.0,2.0,55.19,5.95,63.0,10.0,0.1227,0.2184,0.7795,0.8053,5.0,7.0,12.07,3.259,3.725,-0.5803,-0.04625,-1.532,5.745,4.948,5.24,0.0,56.0,8.0,86.0,2.0,0.03285,17.68,0.0,0.01353,5.0,6.821,6.0,2.0,0.1349,0.8403,0.5385,0.1066,0.05102,0.1553,0.1735,0.1349,0.0,0.1088,0.07143,0.01587,0.09297,0.1406,1.887,0.03863,0.4924,1.618,12.2,4.25,3.152,0.9722,6.415,2.552,0.0,7.0,7.0,0.2927,0.163,0.5569,0.07168,0.004199,0.2322,0.0004992,0.1039,0.163,0.1262,0.04091,0.221,0.5596,0.08929,0.6816,0.7176,0.158,0.09729,0.4657,0.0,0.00474,0.1582,0.2788,0.07968,0.2015,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1579.0,7.506,0.6255,8.645,11.0,12.0,1.0,0.6352,0.7467,0.3243,0.1001,0.006966,0.1184,0.125,12.0,0.5975,0.125,0.4953,1.0,0.0,0.9698,1.075,31.67,2.343,1.0,16.13,0.05531,0.04167,0.1182,0.5246,1.0,0.8086,65.96,149.8,13.76,4.025,0.2292,0.2083,25.85,16.96,25.89,0.0,14.0,8.0,40.0,48.0,1.2,0.06603,0.05156,1.281,0.1176,0.01082,3.125,0.5,71.0,71.0,1.582e-11,177.8,8.882,10.31,0.0676,1.408,0.09775,2.322,0.01761,13.49,0.502,0.8591,0.373,0.0,19.0,9.0,48.0,72.0,1.5,0.07281,0.05354,1.36,0.1264,0.01147,2.0,0.2222,175.6,62.03,9.0,10.0,0.3445,0.3502,0.005066,0.02027,0.0,0.0,0.1064,0.0,0.0,0.0665,0.1115,9.0,4.821,2.191,201.5,21.88,16.09,2.067,10.45,25.18,0.3333,0.0,0.1667,0.8715,1.078,0.6735,0.955,4.9,4.508,0.04476,0.3556,0.05749,0.5421,0.005339,0.01602,89.0,14.48,7.229,10.28,87.0,27.0,0.03103229892336922,0.06649778340721976,0.1532615579480684,0.30082330588980366,0.4148195060164661,0.5554148195060165,0.17668711656441718,0.18404907975460122,0.6404907975460122,4.425766871165644,5.241744465406312,1.7806129015672716,15850.076580149465,34.0,0.0,89.81038647342996,15.68420351650847,-0.07711979620004333,2.181816274457656,127.0,32.0,135.0,148.5,130.5,0.2907975460122699,0.26993865030674846,0.11069182389937107,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,147.0,161.0,106.0,0.4440251572327044,0.44654088050314467,0.4215686274509804,0.2549019607843137,0.3235294117647059,0.4230769230769231,0.1942469295410472,0.3797672915319974,3.8052325581395348,3.5486447549845708,1.6848209862313561,2934.062310566131,22.0,0.0,2.889423076923077,2.7928968373505745,1.1348091453211937,1285.7290723908966,13.0,0.0,4.450757575757576,4.448935797368767,2.0337767906910784,3804.9308158047265,28.0,0.0
3,P_BeachBoys_Wouldnt_accompaniment,human generator snippet,27.0,8.0,1.0,0.0,53.0,0.253,0.5812,0.1658,6.0,3.0,58.66,5.773,65.0,9.0,0.09573,0.1932,0.7679,0.9292,5.0,4.0,15.65,3.323,4.235,-1.102,-1.108,1.201,5.152,4.913,4.587,0.0,31.0,7.0,62.0,2.0,0.0,0.0,0.0,0.0,0.0,5.131,3.0,2.0,0.2267,0.9059,0.4987,0.2267,0.04533,0.2507,0.2053,0.08267,0.0,0.04533,0.07733,0.008,0.01333,0.09067,1.567,0.02068,0.4897,2.231,14.32,3.045,4.56,1.476,6.17,2.32,0.0,5.0,5.0,0.1595,0.1407,0.8823,0.065,0.03864,0.1866,0.02437,0.1407,0.1154,0.1375,0.1023,0.09448,0.4156,0.3519,0.759,0.8305,0.219,0.04145,0.1359,0.0,0.01429,0.1575,0.6651,0.5421,2.786,0.0,1.0,0.0,0.0,0.0,1.0,1.0,677.0,0.939,0.0939,-1.0,9.0,10.0,3.0,0.09306,0.4284,0.8804,0.0517,0.02068,0.4239,0.125,6.0,0.9793,0.5,0.3353,0.7313,3.0,0.9025,0.7623,23.8,2.326,1.0,4.267,0.07749,0.04167,0.09187,0.8982,1.0,0.9525,613.4,657.0,107.9,50.81,1.87,0.3673,247.9,165.3,16.43,1.0,19.0,4.0,40.0,80.0,2.0,0.1037,0.08492,1.222,0.1887,0.01267,1.5,0.5,185.0,185.6,7.503,233.5,2.9,9.912,0.05955,0.8378,0.08089,0.3994,0.01351,1.984,0.3046,0.2896,0.09306,0.0,14.0,7.0,42.0,62.0,1.476,0.06694,0.06624,1.011,0.1332,0.01051,3.429,0.2857,54.97,23.07,9.0,3.0,0.1359,0.2422,0.0,0.0709,0.0,0.002954,0.02216,0.06204,0.0,0.0,0.2526,8.0,4.558,1.944,52.53,5.321,26.53,5.196,11.63,20.44,0.283,0.0,0.2453,1.154,2.181,0.6923,0.8907,5.125,5.357,0.02147,0.2254,0.05098,0.7021,0.001789,0.001789,82.0,29.44,3.194,0.8213,82.0,29.0,0.1935007385524372,0.3072378138847858,0.4431314623338257,0.5420974889217134,0.5878877400295421,0.6351550960118169,0.0870712401055409,0.0633245382585752,0.8522427440633246,2.2480211081794197,3.9481265771192073,3.4202178791106768,79619.06743227874,31.0,0.0,105.33163265306122,24.428617781655166,-1.8054816139052219,5.513135417984508,118.0,36.0,43.0,10.5,142.5,0.036939313984168866,0.026385224274406333,0.37091988130563797,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,75.5,70.5,50.0,0.2818991097922849,0.35014836795252224,0.14473684210526316,0.002631578947368421,0.8526315789473684,0.08120398440883499,0.0,0.890897935614263,40.90909090909091,35.21274187112734,1.210227306113707,96.7754514201204,115.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,76.18827160493827,91.86066198580022,3.103778466738449,13409.99215211729,734.0,0.0
4,K_Bartholdy_Sommern_accompaniment,human generator snippet,68.0,12.0,0.0,0.0,69.0,0.2092,0.5961,0.1947,4.0,2.0,62.09,5.355,62.0,2.0,0.06613,0.1871,0.9986,0.9525,5.0,5.0,11.73,3.45,3.82,-0.08655,-0.5612,1.131,6.009,4.636,4.71,0.0,82.0,10.0,43.0,7.0,0.001482,1.125,0.0,0.001482,0.0,2.954,4.0,2.0,0.2407,0.8862,0.4964,0.2407,0.1665,0.3798,0.1468,0.0598,0.02001,0.0548,0.03784,0.01153,0.04056,0.008155,1.897,0.001575,0.4666,1.883,7.251,3.358,2.642,1.132,4.879,2.857,0.0,3.0,3.0,0.308,0.1323,0.4297,0.06711,0.0244,0.2076,0.052,0.08184,0.08949,0.1353,0.04822,0.2408,0.4793,0.2164,0.5123,0.3631,0.106,0.2824,0.2505,0.05216,0.06346,0.07713,0.39,0.05179,1.257,1.0,0.0,0.0,0.0,1.0,0.0,1.0,10800.0,18.64,1.434,7.521,11.0,12.0,3.0,0.8031,0.9534,0.1889,0.01111,0.002408,0.0339,0.125,12.0,0.3212,0.125,0.4214,1.0,0.0,0.6105,0.35,230.5,7.325,4.0,16.27,0.02191,0.0,0.04387,0.0684,0.9902,0.6288,2.28,205.2,0.1825,0.9351,0.1272,0.2397,0.252,5.896,66.31,0.0,15.0,6.0,40.0,48.0,1.2,0.0611,0.04678,1.306,0.1079,0.009338,3.167,0.3333,80.0,121.5,5.938,286.9,37.64,15.43,0.02791,0.5335,0.04335,1.933,0.05769,6.216,0.1585,0.305,0.4442,0.0,14.0,7.0,41.0,49.0,1.195,0.06568,0.04709,1.395,0.1128,0.009271,4.571,0.5714,1571.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0728,0.3765,0.02788,0.4891,0.0,13.0,5.167,3.085,433.8,32.85,14.17,1.391,8.214,10.83,0.3188,0.0,0.4638,0.09271,1.359,1.219,0.9787,3.333,2.774,0.08436,0.328,0.04622,0.5414,0.001532,0.03056,102.0,15.79,9.923,0.8866,93.0,24.0,0.23136056311938502,0.33916828748726496,0.45697879040474204,0.597202926738909,0.7001944984717977,0.7159396128554228,0.07044711014176663,0.07077426390403489,0.8588876772082878,2.793238822246456,3.2910403964338335,2.0460495682326894,266832.18668848276,29.0,0.0,103.59649504734952,16.97297170481622,-2.978497529257992,80.20244516106382,127.0,25.0,427.5,4080.5,85.5,0.022355507088331516,0.01875681570338059,0.638607430501429,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,951.0,3037.5,605.0,0.19264744089373864,0.16887503247596777,0.2793588485443245,0.19354486969796098,0.5270962817577145,0.25310203589928926,0.22714594163817148,0.5154707959189347,21.3216237314598,21.467737917398658,10.354065317141867,642625.7697369471,600.0,0.0,27.619154929577466,37.1117121995799,5.147084101997041,283925.1197348654,540.0,0.0,23.014480761274307,42.869569111456755,19.413688912865858,34480519.26720035,1380.0,0.0
5,K_Brahms_Violink_accompaniment,human generator snippet,58.0,12.0,0.0,0.0,68.0,0.2233,0.4733,0.3034,4.0,2.0,64.04,5.612,69.0,9.0,0.06311,0.1723,0.9231,0.9296,5.0,5.0,14.04,3.576,2.926,-0.3007,0.5131,0.4281,5.739,4.763,5.818,0.0,57.0,9.0,76.0,4.0,0.0,0.0,0.0,0.0,1.0,5.507,4.0,2.0,0.1828,0.8143,0.5144,0.04961,0.1828,0.3107,0.2037,0.05222,0.02089,0.047,0.08094,0.05222,0.1097,0.07311,2.714,0.04126,0.4588,1.611,9.018,4.767,1.948,1.175,2.181,1.416,0.0,5.0,5.0,0.1499,0.1435,0.9574,0.0566,0.06784,0.1737,0.05954,0.1435,0.08427,0.1025,0.1308,0.09329,0.3777,0.5295,0.2088,0.1378,0.4616,0.5925,0.02789,0.01096,0.0,0.004758,0.3749,0.08324,0.8669,1.0,0.0,0.0,0.0,1.0,0.0,1.0,412.0,0.2392,0.01994,-1.0,11.0,10.0,2.0,0.009709,0.5971,0.8277,0.1893,0.04126,0.1578,0.125,12.0,1.317,0.5,0.5874,0.281,2.0,1.719,1.426,21.2,3.075,1.0,6.801,0.2348,0.04167,2.484,0.8513,1.0,0.9746,1174.0,1437.0,30.47,148.0,1.121,2.02,170.5,375.5,33.53,1.0,15.0,5.0,40.0,60.0,1.5,0.1023,0.08785,1.164,0.1901,0.01466,1.6,0.6,141.0,139.6,3.797,740.9,0.5561,1.589,0.3958,1.805,0.8576,1.355,0.02128,25.16,0.6274,1.568,0.009709,1.0,11.0,4.0,47.0,70.0,1.489,0.1239,0.0885,1.4,0.2124,0.01515,0.25,0.25,54.66,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.2913,0.0,0.07282,0.03641,0.6383,0.2524,0.0,6.0,2.047,1.21,35.44,14.43,11.93,2.657,10.71,20.18,0.5441,0.125,0.01471,2.476,1.474,0.24,0.9102,4.455,4.156,0.022,0.186,0.016,0.776,0.006,0.0,63.0,10.79,3.339,2.269,96.0,28.0,0.3300970873786408,0.4344660194174757,0.5097087378640777,0.6213592233009708,0.5946601941747572,0.6359223300970874,0.1918918918918919,0.15135135135135136,0.6594594594594595,5.281081081081081,4.65822648798716,0.9879301831293272,1085.919869386076,27.0,0.0,60.193211488250654,8.103073321780125,-0.3918254223552911,0.4038871725744223,83.0,38.0,55.5,114.0,22.0,0.10540540540540541,0.08378378378378379,0.6783783783783783,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.5,159.5,28.5,0.16486486486486487,0.15945945945945947,0.0,0.0,1.0,0.0,0.0,0.9481008927067542,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,485.50943396226415,577.2198512261552,2.875764914332877,9003.582537291817,3812.0,16.0
6,K_Skrjabin_Prelude1_accompaniment,human generator snippet,50.0,12.0,0.0,1.0,69.0,0.2736,0.4179,0.3085,5.0,2.0,62.0,4.674,74.0,7.0,0.07214,0.2264,0.931,0.8132,2.0,5.0,15.21,3.25,3.034,-0.4882,-0.3008,0.9468,5.713,4.965,7.649,1.0,50.0,2.0,24.0,0.0,0.0,0.0,0.0,0.0,5.0,16.87,0.0,3.0,0.08559,0.7895,0.2387,0.01802,0.01802,0.08559,0.03153,0.08559,0.01351,0.05405,0.06757,0.01802,0.04505,0.5811,2.5,0.03731,0.7248,3.516,59.82,6.561,2.224,0.9052,3.163,1.835,0.0,7.0,7.0,0.2518,0.1389,0.5518,0.0,0.003333,0.17,0.01212,0.09931,0.1389,0.1431,0.06484,0.2518,0.49,0.2451,0.1945,0.1728,0.7118,0.6006,0.1064,0.01192,0.005961,0.04804,0.2449,0.01788,0.6357,0.0,0.0,0.0,0.0,0.0,0.0,2.0,402.0,3.048,3.048,1.867,6.0,7.0,1.0,0.0,0.6393,0.9303,0.08458,0.0,0.204,0.5,4.0,0.8308,0.5,0.6393,0.2023,2.0,0.7089,1.4,13.35,2.451,1.0,2.91,0.02695,0.0,0.08716,0.2087,0.2087,0.2087,22.25,22.25,9.177,9.177,4.7,4.7,11.51,11.51,0.0,5.0,11.0,5.0,48.0,80.0,1.667,0.1871,0.1577,1.186,0.3449,0.02777,0.0,0.2,140.0,217.8,36.86,37.82,10.63,6.445,0.1263,0.1263,0.04674,0.04674,0.1,2.0,0.2554,0.3228,0.0,4.0,12.0,8.0,42.0,84.0,2.0,0.1154,0.1112,1.037,0.2266,0.02197,0.0,0.25,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.1542,1.0,1.0,0.0,0.0,0.0,0.1176,0.1242,0.2614,0.4967,0.0,0.0719,55.0,13.2,13.2,11.2,93.0,24.0,0.35572139303482586,0.4054726368159204,0.5,0.5845771144278606,0.5796019900497512,0.6268656716417911,0.1791907514450867,0.13872832369942195,0.6878612716763006,5.5606936416184976,4.86079873460889,4.282469169105336,5049.161766795213,48.0,0.0,55.10285714285714,8.544387822735231,-0.2692683882294097,0.25390561956675994,71.0,31.0,25.5,31.0,31.0,0.16184971098265896,0.19653179190751446,0.15476190476190477,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,39.5,15.0,33.0,0.4583333333333333,0.39285714285714285,0.0,0.9942528735632183,0.005747126436781609,0.0,0.9993010414482422,0.0006989585517578808,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,247.92485549132948,213.7217955988496,0.23951473080997823,126.98458368614969,512.0,0.0,30.0,0.0,-1.0,0.0,30.0,30.0
