file,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp
H_ObieTrice_Gotsome.wav,24.112244,0.4020518,14.922575,22.022919,32.19568,17.273104,298.56842,425.3741,176.92188,281.31122,1.2474685,0.50449467,0.7408314,1.2255743,1.6817602,0.9409288,18.486717,15.312507,10.61885,5.9459248,0.89738256,0.6267024,19.402788,0.6428739,4.165602,3.4991124,10.720384,1.1458935,4.7568913,2.2754726,0.075707436,1.6283865,1.1707746,0.7038247,-1.4707153,-3.1338913,7.4559455,2.9204798,15.74647,0.8861579,615.5014,0.40417072,1228.8647,0.20649885,-55.62028,-1.372045,1624.4177,0.17907313,960.743,0.34082273,-56.946293,-1.2437255,2616.6555,0.12437962,854.6004,0.32446793,-59.03354,-1.1821647,-11.094015,-0.6280224,19.013025,0.43552837,-0.023659738,-2.0876389,-0.015393093,-0.7600592,0.94340897,0.5630295,21.609226,0.51911366,3.0778625,4.6713457,11.364732,1.1028106,4.580276,2.4048522,-8.5073595,15.80657,-0.018716771,-0.009988832,0.73626673,4.155014,2.7994401,0.271,0.28838536,0.08355139,0.14410697,-25.718218
H_OutKast_BOB.wav,27.128422,0.3950066,14.554714,27.269787,37.504353,22.949638,655.95935,765.9643,251.26465,259.82706,1.5118766,0.4017147,1.0101196,1.5319085,1.9971042,0.9869846,19.07431,10.393417,10.419873,5.2582483,1.0806413,0.61053836,13.5412445,0.34031963,-3.4874465,-2.9875908,7.710074,1.3783445,2.4816043,3.9899104,0.09276122,1.5919126,1.478634,0.6465357,-2.116284,-1.6854819,9.685466,2.8362,10.367807,1.1081847,611.3357,0.41281137,1115.4592,0.20671044,-104.194336,-0.8295354,1609.3038,0.16219707,926.11334,0.3209647,-95.074394,-0.8926569,2571.872,0.12235192,835.8476,0.27828267,-95.85172,-0.8785785,-6.0890827,-0.9229062,13.145124,0.49007583,0.0026543632,19.088938,-0.011551431,-0.88643783,1.0800072,0.61278164,13.559226,0.33832085,-2.7679005,-3.9657223,7.1380014,1.5977187,0.8040091,12.683527,-6.264026,13.818958,-0.028952368,-0.0071742022,1.0865691,5.0339594,5.1789646,0.09980694,0.09246705,0.08275555,0.085111484,-25.030521
H_OutKast_MsJacks.wav,27.224863,0.32941994,19.629908,23.851301,35.507275,15.877367,339.82584,440.1635,197.03896,208.63228,1.2723889,0.48291102,0.8267597,1.2286152,1.7580056,0.9312459,13.937769,11.826637,8.173832,4.404743,0.804543,0.75868,17.356821,0.35258526,-0.928343,-10.030578,1.5914469,5.748753,-2.8736253,-3.1791494,0.084797874,1.6326318,1.2680995,0.5551162,-1.6814067,-1.9587926,2.8135438,6.4406376,7.123387,1.8525519,558.3103,0.37000635,1170.32,0.18582639,-69.31515,-1.2125103,1537.7759,0.17052853,1003.40485,0.30654767,-64.08135,-1.2401121,2511.3818,0.12927449,811.86835,0.34993264,-66.699936,-1.169738,-7.5600595,-0.5878032,15.058525,0.3593918,-0.013332741,-2.5131907,-0.016817719,-0.6407106,0.7973305,0.68010825,17.48262,0.32420388,-1.7718508,-5.314598,0.89338464,10.355941,-4.0832143,-2.2312527,-8.6084795,16.553171,-0.020962765,-0.013348318,0.8229256,3.1968033,3.3689127,0.20396039,0.2049925,0.09328947,0.1748186,-26.726925
H_PeteRockAndCLSmooth_TheyRem.wav,20.940496,0.38066322,14.198225,17.637596,29.837719,15.639494,265.5846,365.2541,250.2542,385.128,1.5954005,0.3925024,1.1185799,1.6628946,2.1195111,1.0009313,16.739428,11.376098,10.878584,5.928296,1.1530122,0.46236873,14.49117,0.42433333,9.104052,1.0853288,7.444077,1.3758258,0.46729046,21.443378,0.11083045,1.4187102,1.3582786,0.5981912,-1.849211,-1.6277479,4.8029118,4.8300653,12.9601555,1.2754611,529.33105,0.42961523,1176.0117,0.17531545,-48.82739,-1.4990671,1536.5111,0.1803159,837.8334,0.314437,-52.23362,-1.3088773,2556.5876,0.11545655,655.0552,0.33573446,-54.520428,-1.2331834,-10.664978,-0.4621346,18.319653,0.32387602,-0.02137222,-1.788106,-0.015738128,-0.6328779,1.2164503,0.41930613,15.299678,0.38244474,9.765924,1.0203352,7.633381,1.3922057,0.21576393,48.616974,-7.303601,14.426204,-0.0032965278,-0.009603906,0.91520727,4.6826715,2.6653974,0.291875,0.29397961,0.072631575,0.10779327,-24.071243
H_Pharcyde_PassinM.wav,23.893862,0.5337746,13.205955,15.588112,40.911545,27.70559,231.13844,431.31567,291.5077,470.74786,1.569959,0.42738923,1.0166411,1.6235847,2.156387,1.139746,15.632796,8.169402,11.682109,5.8028874,1.4412222,0.61188275,11.474193,0.60701364,3.1833124,3.6643178,14.097624,0.73653865,0.13292094,82.77343,0.04625756,1.8791012,1.3024322,0.70461506,-1.7896104,-2.8000183,16.430645,2.3813934,9.845461,1.7195655,608.5673,0.39543393,980.4686,0.2950799,-128.14224,-0.6476096,1648.3999,0.1920111,723.68256,0.492248,-116.80997,-0.72921604,2660.013,0.10769129,685.9882,0.54976434,-116.58865,-0.73321885,-7.8182416,-0.8305417,14.674381,0.53763545,-0.060286168,-0.91392696,-0.010847338,-1.1660396,1.3427453,0.6327953,10.135547,0.7179334,1.8351948,7.2327824,12.807015,0.8602697,-4.4171076,-2.7149627,-11.825266,20.78639,-0.09938528,-0.006048872,1.5259982,4.378403,4.178969,0.100054346,0.13217044,0.13954839,0.15904692,-21.392735
H_PharoaheMonch_LetsGo.wav,26.386955,0.4125399,16.193552,21.422749,39.359997,23.166445,455.29724,601.83276,186.75581,156.85457,1.6473947,0.40447912,1.2497214,1.6983887,2.1139085,0.8641871,15.199807,13.54044,9.358396,5.9978423,1.0642954,0.87102896,5.8529344,1.4211786,-1.7540938,-6.190756,5.5366697,1.7798285,9.3793,1.1291604,0.061899398,1.8290408,1.1159595,0.5810211,-1.236867,-2.5982397,3.3729405,9.929653,-2.4685194,-9.145197,593.5374,0.35595155,1009.70984,0.28259236,-94.2272,-0.9292563,1519.3531,0.17698695,951.022,0.34347433,-84.99355,-1.0292517,2509.408,0.11171549,794.0235,0.39024404,-87.46866,-0.9765464,-4.14134,-1.3136683,13.704226,0.4095036,-0.058746755,-0.6306219,-0.0019215419,-6.007196,0.9564277,0.849386,7.799582,0.94506574,-2.942919,-3.7442286,4.759334,2.143417,8.113355,1.309259,-5.7324834,14.903789,-0.0673619,-0.0003392511,1.2412484,3.1650984,3.5122786,0.16455284,0.16078693,0.11542857,0.120412216,-23.404232
H_Philanthropextusken_pueblo.wav,18.505774,0.23077682,14.112217,19.178286,22.115288,8.003071,121.23921,167.23634,108.758385,96.161194,0.98865557,0.67780703,0.50386685,0.89099747,1.2632588,0.75939196,13.589032,12.245859,6.633009,4.749448,1.8107246,0.5910022,23.78225,0.61048794,19.749048,0.710333,25.83748,0.55507576,17.905382,0.74643016,0.0707694,1.3477068,1.5459309,0.7285183,0.38953245,7.6962314,16.834534,1.5755866,26.984495,0.7070202,667.52527,0.48049763,1264.8817,0.26925507,-41.98527,-1.1271186,1742.7717,0.1732088,1044.7164,0.3479308,-49.754833,-0.89070773,2763.6587,0.11754069,955.5742,0.41964644,-52.790947,-0.8160019,-25.662178,-0.3916754,35.632534,0.32243174,-0.103179894,-0.47396234,-0.0136806555,-0.94235027,1.8132613,0.5928267,24.614174,0.57229334,19.951641,0.69620854,25.309351,0.5610575,17.95781,0.75119245,-19.277597,27.595278,-0.096719705,-0.0060580354,1.8200837,2.2162974,0.85056704,1.0727451,1.4261262,0.10538462,0.06262817,-18.518196
H_PostMalone_Congrat.wav,33.728107,0.26972887,32.922462,36.78594,37.19313,4.270668,463.67242,681.4013,206.9729,416.63104,1.8713889,0.37365723,1.3435285,2.0207944,2.3999243,1.0563958,12.627687,11.51637,10.451887,8.767581,1.3671554,0.63722837,18.623827,0.5288159,-10.422768,-1.0510267,0.89263606,11.4875765,2.4164743,4.359167,0.036562894,2.2093573,1.2272484,0.43513617,0.7758729,5.953713,3.477675,6.0584373,8.534009,1.2302806,646.8583,0.36431795,1157.3453,0.20142163,-75.18353,-1.2192324,1603.4517,0.19184378,990.32556,0.27494463,-66.809685,-1.3213228,2609.96,0.13433021,858.05927,0.34936684,-70.85163,-1.2017971,-4.1956377,-1.2620149,14.263424,0.42529103,0.004500963,13.8318205,-0.0054173763,-1.8258455,1.2489203,0.6206914,20.530807,0.41606733,-12.972197,-0.7847288,-0.352402,-29.091007,0.33124143,31.06451,-8.038408,18.050568,-0.063690625,-0.0033406415,1.6338826,2.9965754,2.2863677,0.289,0.47998068,0.15104477,0.14193897,-21.761065
H_PrinzPi_Gibdem.wav,21.992807,0.39922905,14.106688,17.94761,34.396805,20.290117,298.78085,371.939,245.10098,370.23917,1.1817858,0.5638939,0.57196903,1.1233479,1.81726,1.245291,15.907572,8.4107275,11.293927,5.68371,0.96135604,0.57392603,16.827568,0.68813515,9.694701,1.3678943,20.00414,0.7292902,2.2927577,7.0128107,0.088142306,1.6484854,1.2368608,0.67877406,-0.4888183,-8.852579,-0.5225151,-54.527107,7.333329,3.5360243,595.576,0.49223295,1124.4048,0.27417967,-69.07665,-1.1278892,1625.3934,0.20811038,846.7008,0.45716292,-70.5509,-1.0353754,2639.3645,0.12043563,690.5101,0.45866412,-70.60196,-1.033231,-13.588566,-0.6212229,20.42497,0.502482,-0.037145343,-1.5834045,-0.013554889,-0.89407367,1.0224591,0.52221376,18.523392,0.56897813,8.661996,1.5348742,20.921982,0.7019414,0.5441213,30.832977,-13.3216715,21.12583,-0.05544092,-0.007877422,0.8025762,4.2352943,3.0338733,0.2330097,0.32325655,0.08906976,0.10864525,-23.689995
H_PrinzPi_Laura.wav,17.026524,0.37335765,13.128326,15.0143,17.130531,4.002205,303.72617,521.4844,137.48521,115.01892,1.4778814,0.3613703,1.1019157,1.5040302,1.9565816,0.8546659,10.606643,5.8728466,7.4680786,4.2659407,0.9983,0.44014078,17.452477,0.37664905,7.558993,1.1983212,8.545111,1.2549651,1.5678625,6.5019517,0.0719041,1.6730541,1.0575285,0.63213557,-2.557937,-1.4589388,1.9547815,17.504345,5.518622,3.9088578,488.12045,0.31652373,1114.753,0.19644447,-30.462906,-1.6726137,1471.8624,0.1454099,912.32245,0.36151814,-35.181385,-1.3854809,2472.2778,0.09385054,721.4965,0.42113325,-38.674496,-1.2242055,-12.223289,-0.37921536,19.730848,0.26852337,-0.051063266,-0.53161,-0.015323397,-0.64789647,1.0287608,0.3800724,17.899536,0.3581851,7.810021,1.1738039,8.529757,1.2830044,1.3229659,7.8165946,-8.961701,16.236334,-0.020369956,-0.0063385847,0.740004,3.7334492,1.36897,0.655873,0.7290081,0.07642857,0.15239081,-23.512041
H_PublicEnemy_HarderT.wav,29.592539,0.47422826,14.147467,27.760376,42.87348,28.726015,477.61673,740.39124,226.63577,237.11642,1.7680382,0.40140092,1.159909,1.9239165,2.3380058,1.1780968,11.551544,6.158806,7.6022453,4.322531,0.95672065,0.50673753,7.1155915,0.81555945,-1.1546785,-8.225998,5.360619,1.7926185,5.6002593,1.7413622,0.06844027,1.755317,1.0923945,0.5698825,-0.677093,-5.633143,2.3072512,12.601717,1.3511266,17.442587,618.91693,0.38945144,1064.1962,0.24709277,-99.01562,-0.8750962,1597.2406,0.18480062,864.8402,0.30951217,-82.35792,-1.0345488,2600.9248,0.11542014,760.54694,0.38137567,-83.1689,-1.0073977,-4.411739,-1.3522247,12.513274,0.53045803,-0.034269564,-1.4192351,-0.006652791,-1.4649556,0.97359395,0.45426658,8.423068,0.67044747,-1.2987751,-7.9042606,4.701834,2.2839983,5.225029,2.0400572,-2.3161995,8.843763,-0.023204738,-0.0038569542,0.9438908,3.261593,4.375833,0.13335025,0.14205869,0.0884049,0.10769716,-24.791185
H_PuffDaddy_ItsAllA.wav,32.44708,0.2913191,22.6779,32.37532,35.686314,13.008413,704.434,958.9497,138.2847,135.04645,1.4440181,0.45874363,0.9187811,1.4177216,1.9674845,1.0487034,23.12842,21.859928,8.849313,5.6103015,0.8865477,0.8767102,8.449246,1.171351,4.7614384,2.7600276,4.131082,2.9468756,3.1356354,4.0569854,0.05452426,1.8105717,1.2143406,0.66342413,0.71212715,5.5661592,5.5395317,2.562756,10.834601,1.0819017,620.2127,0.44977966,1094.1274,0.25125,-63.76679,-1.283154,1660.9521,0.17455135,800.15704,0.3959589,-56.68349,-1.2873726,2650.5085,0.11556378,760.05096,0.46885958,-56.7517,-1.2817954,-6.6832495,-0.9266625,13.758266,0.53975767,0.020419251,2.6543794,-0.0074793985,-1.4018755,0.844687,0.83455795,9.378468,1.0327927,3.7127028,3.6535075,4.2588716,2.9017289,1.7484936,7.1339483,-6.834169,14.497659,-0.0059736925,-0.0016481413,1.0480312,3.6726365,3.0186112,0.24654134,0.23303826,0.07980769,0.12446022,-24.431557
H_quicklyquickly_swingth.wav,17.987808,0.3718491,13.482712,15.637536,20.294176,6.8114643,226.5222,366.40674,67.89032,65.18629,1.4107567,0.37486926,1.0033455,1.359004,1.7602879,0.7569424,19.0522,21.034859,15.634424,17.049284,1.8648663,0.5887552,19.797932,0.50111204,17.139242,0.6459672,14.746591,0.71897906,5.7960157,1.6928027,0.066419095,1.6051874,1.5589148,0.73423594,-1.3497376,-2.7236524,-3.3545082,-10.089307,11.712325,2.2538738,577.94794,0.45058903,1331.9294,0.18174917,-71.62817,-1.1419708,1626.2491,0.17641145,1036.0403,0.29076043,-77.20123,-0.9850877,2671.7117,0.12408751,789.72906,0.3871422,-78.86732,-0.94777304,-20.199871,-0.47716054,29.104742,0.39277363,-0.041847043,-1.8112509,-0.019751966,-0.50210154,1.8975642,0.6383299,21.311594,0.4279097,16.899021,0.617999,13.878197,0.77731866,4.9050827,2.0468826,-21.00726,29.936462,-0.095489845,-0.01534476,1.7945575,3.5827363,2.3015344,0.30202898,0.45576677,0.14882353,0.16395415,-17.278093
H_Rapsody_Power.wav,21.919275,0.3143702,15.889411,21.8672,24.975378,9.085967,290.7172,305.47775,156.40518,156.6125,1.3918637,0.40194342,0.95417684,1.3932648,1.8510364,0.8968596,14.240201,10.017411,10.15053,6.520277,0.9838902,0.7237757,6.573668,0.96306574,11.016125,1.125415,20.78656,0.55244786,14.583355,0.6604824,0.08502542,1.559158,1.2558564,0.65536594,-0.75399584,-3.9471927,10.297916,2.390289,9.108951,1.5678223,662.9058,0.5143985,959.60504,0.35759592,-43.58614,-1.3366357,1721.5906,0.19455215,626.3716,0.52179164,-42.805866,-1.2972257,2712.0688,0.12215848,704.05646,0.3842229,-41.540325,-1.344472,-9.017156,-0.7867837,16.435856,0.47480267,-0.053875595,-0.6950895,-0.0065203146,-1.7765046,0.9846548,0.6992569,6.875212,0.9148977,11.587525,1.0871553,21.32988,0.53699154,14.681967,0.66041815,-6.1704984,13.688971,-0.030578267,-0.001037774,1.012308,3.8988163,2.27854,0.37346938,0.3210127,0.06,0.11514326,-23.592766
H_Roots_YouGotM.wav,22.279312,0.3903166,13.799566,20.72861,30.965282,17.165716,272.11838,412.5903,125.1235,115.699875,1.1514273,0.6073222,0.73922384,1.0592065,1.4245249,0.68530107,20.432316,29.50415,11.571732,10.640959,1.2145437,0.9048403,18.89608,0.617463,15.235069,0.8688803,10.998637,1.2094046,0.22859399,60.25912,0.09202592,1.5178308,1.5290288,0.6573098,-1.2332321,-2.8923242,3.7550843,5.577088,19.026924,1.016115,602.3762,0.4052453,1253.698,0.19022262,-50.14526,-1.4304936,1682.286,0.17855337,904.74036,0.38460198,-54.90352,-1.1919068,2695.7449,0.12459226,767.91846,0.44853908,-56.776123,-1.1360161,-16.532465,-0.53085166,24.021023,0.40841576,-0.023459878,-2.3334935,-0.024151968,-0.5037175,1.1937275,0.8274245,20.820398,0.5026344,15.577815,0.84261984,11.8723955,1.1289612,0.79664457,17.53556,-11.216462,18.215683,-0.0065899356,-0.018579604,1.320584,2.7980537,2.3386116,0.34041667,0.32148075,0.083918914,0.114877336,-21.448074
H_SageFrancis_CrackPi.wav,25.621443,0.37303042,16.739178,22.359043,36.567074,19.827896,215.4352,193.18213,158.94987,192.25699,1.337648,0.5169039,0.66140586,1.372674,1.9782565,1.3168507,16.484446,8.484306,11.431762,6.4052806,0.9224132,0.61826646,23.19788,0.42289925,1.7060106,5.5457745,7.9665136,1.2445662,-7.7925453,-1.3346186,0.08250065,1.5817984,1.3844092,0.5531835,-0.4963585,-7.1084576,6.1434484,3.110653,16.115507,0.79665184,606.011,0.38015702,1241.8444,0.17773218,-34.60146,-1.8740299,1623.9485,0.1934513,932.04565,0.33527797,-38.043293,-1.5325563,2651.4138,0.12749435,751.50226,0.4063924,-41.832977,-1.356567,-10.58986,-0.51368976,18.515959,0.3965718,-6.4274805e-05,-489.9829,-0.01990053,-0.5304574,0.9305358,0.5790101,24.246967,0.3867074,1.8408298,5.145806,8.282461,1.1881068,-7.9536996,-1.336253,-7.1993866,14.111334,0.015481733,-0.0155694885,0.90586185,4.60333,2.0,0.4260784,0.82261556,0.07027027,0.14411871,-25.514463
H_Salt-N-Pepa_Shoop.wav,24.738245,0.45176524,14.681775,19.948257,39.091846,24.410072,303.35767,434.94882,190.84802,235.62694,1.0945117,0.6263957,0.485323,0.955749,1.6757085,1.1903856,20.645153,14.891729,11.811914,5.9731035,0.9195593,0.8272639,15.247229,0.58441144,11.039552,1.3457415,8.366317,1.5157506,1.3512177,10.469787,0.10157862,1.4692768,1.477443,0.685575,-0.55647403,-9.161569,9.892798,2.9852958,15.980861,1.051619,599.31433,0.43880898,1152.2784,0.21308938,-56.377235,-1.2743778,1643.891,0.18119514,879.74304,0.35125038,-53.612194,-1.2144214,2692.603,0.107341245,791.632,0.57069504,-56.13194,-1.1359261,-12.916829,-0.64288193,21.963423,0.38826638,-0.027464738,-1.8856262,-0.015070773,-0.8143959,0.97382355,0.794235,16.33545,0.48464456,10.660169,1.4212793,8.54513,1.4984245,1.134588,12.7732115,-11.58272,20.21138,-0.036817588,-0.011608256,0.68543416,3.8566246,2.6572793,0.30128205,0.31527638,0.06769231,0.08938222,-24.809292
H_ScroobiusPip_LetEmCo.wav,19.590807,0.3705982,14.064117,16.047678,27.898111,13.833994,299.15594,376.06537,217.71631,234.17244,4.7736025,0.26389205,3.530034,4.76756,5.9140177,2.3839836,32.20415,17.877026,21.857838,10.628002,4.8398213,0.38062784,13.887438,0.3803165,-0.60585433,-10.227867,11.622091,0.64025134,5.268074,1.2865015,0.08173898,1.8155363,1.0804195,0.66956323,-2.0945716,-1.1189684,0.43179128,32.850887,10.772843,1.2506598,648.06805,0.38292152,1226.8682,0.18643087,-61.58793,-1.3158405,1607.8433,0.1895251,987.3541,0.25080425,-61.884968,-1.2690173,2622.2537,0.1198629,799.3253,0.24609947,-63.965885,-1.209304,-5.9534364,-0.5719648,14.347724,0.33891007,-0.011072554,-2.866373,-0.0065935254,-1.1643978,4.663386,0.39972326,14.569081,0.34547287,-0.50343865,-11.519436,11.072674,0.6316722,5.3896995,1.2733619,-4.475818,11.943837,-0.017019147,-0.0059991116,5.350882,4.93763,4.1384697,0.16660377,0.20524512,0.068852454,0.060234472,-12.224318
H_SIDO_Fuffies.wav,31.511543,0.29394418,21.988678,34.399647,38.60179,16.613113,417.8538,624.7309,179.1716,229.41718,1.3679134,0.45164317,0.85731936,1.3640192,1.887047,1.0297277,17.973124,8.803219,11.594163,5.7800794,0.92733127,0.58135146,15.969444,0.5004417,-3.9264061,-2.7283802,5.5398006,2.2366612,-1.1971874,-11.3001995,0.08372291,1.4166377,1.2982044,0.58239067,-0.25286606,-16.853317,5.3476396,4.3853235,8.210292,2.0751255,675.819,0.4050297,1104.1011,0.21092004,-91.54091,-0.98339826,1700.2343,0.20006908,899.2144,0.33842042,-82.56774,-1.040404,2679.3892,0.11915498,798.7077,0.33718452,-83.807945,-1.0118899,-6.425856,-0.8861146,14.863384,0.43151176,0.0299251,1.9772483,-0.012449008,-0.971951,0.95208627,0.5438388,16.805975,0.44352803,-6.0396123,-1.7330618,4.0768127,3.1820056,-4.250667,-3.3762534,-10.100152,18.670137,-0.038062133,-0.009396732,0.90076095,5.1363196,3.7289789,0.15771241,0.18434303,0.10381679,0.1251348,-25.03016
H_SoulPosition_Pricele.wav,24.218462,0.3657393,14.265138,23.743801,32.814537,18.5494,323.96558,379.59317,244.06715,406.24332,1.5556452,0.3998589,1.1683614,1.5943199,1.9662763,0.79791486,15.312837,8.517739,9.19511,4.4180784,1.1715807,0.5818465,12.4213705,0.68073773,5.9644074,1.4085639,12.470877,0.80832094,1.3880864,6.195099,0.08363033,1.6315798,1.3251189,0.58885634,-1.1813254,-3.0362377,7.769257,2.6845255,12.682665,0.914552,576.62585,0.43491477,1151.0741,0.21001627,-88.17936,-0.9896988,1579.9354,0.1780008,862.21643,0.37035084,-87.13479,-0.9604076,2584.865,0.11279447,745.88367,0.39893925,-87.98142,-0.9430583,-8.380402,-0.68566185,15.662375,0.42081907,-0.02633605,-1.1762058,-0.012125654,-0.921761,1.1191021,0.52674735,13.801778,0.5661575,5.5283217,1.53424,12.407344,0.8603027,0.14238027,62.96634,-8.346316,15.629905,-0.042120997,-0.009276438,1.2614887,4.1892276,4.052511,0.14225352,0.16178317,0.09448,0.106894,-24.1397
H_SpeechDebelle_Daddysl.wav,22.047047,0.3871005,14.948963,20.080475,26.319384,11.37042,263.542,337.85114,178.20435,188.64952,1.0401069,0.5201554,0.6161466,0.969292,1.4282646,0.812118,17.57916,17.574348,8.785228,5.5567193,0.9652729,0.9124842,19.400612,0.5986104,18.175108,0.7619324,8.3033,1.628651,-3.5679996,-3.8867466,0.09737887,1.4488033,1.3595492,0.629581,-0.25495628,-14.875451,8.988811,3.3606055,18.47242,0.8848347,590.5964,0.38775247,1261.2125,0.17933995,-35.064304,-1.6483593,1652.9818,0.19162348,1002.6735,0.4177191,-43.458424,-1.2085131,2730.161,0.112516776,732.4984,0.59238565,-47.612976,-1.0676454,-16.621037,-0.4569216,26.160378,0.3241612,-0.0205661,-2.919773,-0.020479036,-0.56013757,0.98834556,0.8585418,20.313667,0.55352086,18.439873,0.760493,8.511111,1.6315343,-4.0005054,-3.4781454,-11.862429,20.913956,-0.0074300594,-0.011729248,0.7875304,3.8069344,1.746824,0.50064933,0.4263446,0.06714286,0.12674096,-23.414236
H_SSIO_Nullkom.wav,26.258629,0.48830655,13.542592,19.33478,39.990025,26.447433,610.771,827.57385,282.51697,388.694,1.3736743,0.42908362,0.9696366,1.370372,1.7805663,0.8109297,16.135418,11.267943,8.953682,4.6221194,1.094518,0.5986427,12.08014,0.77848566,2.6998057,3.7410343,6.6085334,1.5422564,5.6897583,2.1818714,0.06298474,1.6268147,1.2070965,0.62323225,-1.7993456,-2.545581,3.2975109,10.118075,5.0582976,4.6531763,636.66614,0.3834433,1142.4414,0.22019064,-135.14061,-0.6096147,1617.8588,0.21826915,962.77814,0.34376496,-126.960686,-0.66151994,2662.649,0.12424823,725.38586,0.35310498,-128.85896,-0.63373274,-9.459386,-0.6942823,19.235254,0.4358112,-0.043243747,-1.3054563,-0.005792962,-1.8433751,1.167448,0.648848,14.616451,0.6511143,1.4140378,7.997397,3.9493272,2.7092106,0.7080797,17.557339,-11.096045,20.670288,-0.0636509,0.0016685171,1.0571026,4.224271,4.1527815,0.08648148,0.0768474,0.14064935,0.13554445,-23.47271
H_SSIO_Sim-Kar.wav,31.156462,0.3459105,18.017715,37.768703,40.453697,22.435982,335.2521,456.728,291.62296,493.1318,1.4176099,0.40201035,1.0429107,1.4662666,1.7920313,0.7491206,11.845285,8.344711,7.098247,3.9419665,1.0423901,0.60066044,11.846824,0.67557734,2.3329246,5.02118,2.1181777,5.277144,-0.95288736,-14.1467905,0.056225326,1.8752327,1.2823478,0.6314526,0.0038388963,1478.9977,9.796979,3.4072182,8.54282,1.3548441,677.9555,0.37712565,1159.1213,0.21422106,-127.21839,-0.6866686,1668.4719,0.19940138,989.3985,0.36298278,-117.28284,-0.7492283,2661.1086,0.13660634,751.4081,0.36477673,-118.30949,-0.73371935,-8.071263,-0.69217575,15.487506,0.40690383,0.015774617,5.5268197,-0.013805368,-0.79878724,0.8957806,0.64113504,12.066888,0.62085354,-0.90475553,-14.117567,-1.1578634,-10.529667,-5.7617116,-2.6109655,-11.445745,20.12544,-0.06493723,-0.010601037,1.1685817,3.6610346,2.999231,0.13991453,0.1601415,0.19553398,0.20276117,-24.1378
