pcm_intensity_sma,pcm_loudness_sma,mfcc_sma[1],mfcc_sma[2],mfcc_sma[3],mfcc_sma[4],mfcc_sma[5],mfcc_sma[6],mfcc_sma[7],mfcc_sma[8],mfcc_sma[9],mfcc_sma[10],mfcc_sma[11],mfcc_sma[12],lspFreq_sma[0],lspFreq_sma[1],lspFreq_sma[2],lspFreq_sma[3],lspFreq_sma[4],lspFreq_sma[5],lspFreq_sma[6],lspFreq_sma[7],pcm_zcr_sma,voiceProb_sma,F0_sma,F0env_sma
0.0,0.0,-3.7424266,5.3616853,-6.0268826,5.652889,-4.423953,2.7220914,-1.000029,-0.355633,1.125207,-1.2913122,1.0052422,-0.5053777,0.6951304,0.9065232,1.2072195,1.6277509,1.8506731,2.164583,2.5737562,2.7770493,0.9963735,0.21325202,0.0,0.0
0.0,0.0,-8.337112,7.000189,-3.962593,3.478264,-3.762472,2.5178428,-1.0628325,0.4373636,0.100630224,-0.41588137,0.13075717,-0.07850101,0.6610206,0.9039676,1.2315947,1.5889906,1.8676009,2.1766136,2.5434,2.8006198,0.9957691,0.23882683,0.0,0.0
0.0,0.0,-12.643052,8.689342,-2.0304644,1.195637,-3.078481,2.4409156,-0.9850502,1.0136623,-1.0494275,0.47976407,-0.37182853,0.35666335,0.6269107,0.90141207,1.2559699,1.5502304,1.8845288,2.1886444,2.513044,2.8241894,0.9945603,0.30278996,0.0,0.0
0.0,0.0,-16.739578,11.746631,-2.2597868,-0.119983174,-2.2765584,2.4398088,-0.84321743,0.4962457,-0.7965283,0.7327995,-0.65066034,0.34619853,0.6269107,0.90141207,1.2559699,1.5502304,1.8845288,2.1886444,2.513044,2.8241894,0.9942581,0.35151312,0.0,0.0
0.0,0.0,-14.105118,11.499379,-3.9269269,0.22497062,-1.1691514,2.090503,-1.3882265,0.68195385,-0.57735676,0.5190454,-0.45335057,0.4914234,0.6269107,0.90141207,1.2559699,1.5502304,1.8845288,2.1886444,2.513044,2.8241894,0.9942581,0.37461698,0.0,0.0
0.0,0.0,-14.264094,11.445004,-4.001673,0.5462838,-1.0957164,1.6872436,-1.6683426,1.4140307,-0.30892494,-0.46184134,-0.6755852,1.7910337,0.6269107,0.90141207,1.2559699,1.5502304,1.8845288,2.1886444,2.513044,2.8241894,0.9951647,0.31286418,0.0,0.0
0.0,0.0,-10.47528,8.786632,-4.1361756,2.0769064,-1.9081221,1.517883,-1.5497781,1.7000724,-0.45622113,-0.659564,-0.57418805,2.007442,0.6269107,0.90141207,1.2559699,1.5502304,1.8845288,2.1886444,2.513044,2.8241894,0.9951647,0.31177357,0.0,0.0
0.0,0.0,-12.062581,9.167335,-3.1255715,1.486251,-2.5761983,2.1868646,-1.1922531,1.0643712,-0.53090334,-0.19843829,-0.63352793,1.7128458,0.6269107,0.90141207,1.2559699,1.5502304,1.8845288,2.1886444,2.513044,2.8241894,0.9954669,0.327317,0.0,0.0
0.0,0.0,-11.258964,9.3210335,-3.49868,0.99983674,-2.2896967,2.8170195,-1.2014498,0.05128665,-0.5248544,1.0338272,-0.6744318,0.27820525,0.6269107,0.90141207,1.2559699,1.5502304,1.8845288,2.1886444,2.513044,2.8241894,0.9954669,0.4082938,0.0,0.0
0.0,0.0,-10.339236,8.007632,-2.0259666,-0.3890415,-1.1665504,2.036616,-0.7324441,-0.21171771,-0.343685,0.84420186,-0.4495232,0.05212009,0.6269107,0.90141207,1.2559699,1.5502304,1.8845288,2.1886444,2.513044,2.8241894,0.99607134,0.4080203,0.0,0.0
0.0,0.0,-5.226503,4.012077,-0.9747231,-0.2082219,-0.61171734,1.0355784,-0.34684348,-0.12971489,-0.1695873,0.43421173,-0.23936607,0.037374403,0.5343018,0.8336628,1.1863934,1.4989201,1.8381578,2.1572564,2.4898336,2.8136318,0.996978,0.27990782,0.0,0.0
0.0,0.0,-3.7371557,3.7020388,-1.9501599,0.28176072,0.081656165,0.45435134,-0.77089065,0.46210054,-0.033050884,-0.013850581,-0.20473303,0.2903198,0.5343018,0.8336628,1.1863934,1.4989201,1.8381578,2.1572564,2.4898338,2.8136318,0.9975824,0.20677869,0.0,0.0
0.0,0.0,-5.7040124,6.2363286,-4.2932825,1.8639731,-0.5974356,0.49991813,-0.63393337,0.49378207,-0.32439843,0.3990945,-0.53354853,0.42188594,0.5562646,0.8364649,1.1713771,1.5246516,1.8263475,2.1497233,2.5103073,2.7974393,0.996978,0.1243099,0.0,0.0
0.0,0.0,-10.596816,12.335599,-9.488244,4.6219554,-0.65315866,-1.1958383,1.3357697,-0.6020893,-0.40942883,1.1986334,-1.2989111,0.6520936,0.67083627,0.9070163,1.225937,1.6016935,1.860908,2.173578,2.553991,2.7918046,0.99607134,0.20468657,0.0,0.0
