pcm_intensity_sma,pcm_loudness_sma,mfcc_sma[1],mfcc_sma[2],mfcc_sma[3],mfcc_sma[4],mfcc_sma[5],mfcc_sma[6],mfcc_sma[7],mfcc_sma[8],mfcc_sma[9],mfcc_sma[10],mfcc_sma[11],mfcc_sma[12],lspFreq_sma[0],lspFreq_sma[1],lspFreq_sma[2],lspFreq_sma[3],lspFreq_sma[4],lspFreq_sma[5],lspFreq_sma[6],lspFreq_sma[7],pcm_zcr_sma,voiceProb_sma,F0_sma,F0env_sma
0.0,0.0,-1.3544887,1.9998584,-2.3744385,2.4340212,-2.2020657,1.760953,-1.2289366,0.72937626,-0.36072528,0.1751739,-0.17110442,0.30040142,0.5922574,0.92482704,1.2574658,1.6408893,1.9564577,2.2308586,2.529005,2.8166885,0.9963735,0.08844439,0.0,0.0
0.0,0.0,-4.0709996,2.723798,-1.6929809,3.321183,-4.5552382,3.454293,-2.1242716,1.6839691,-0.99900526,0.11543957,0.029885849,0.19850455,0.5576041,0.948242,1.2589617,1.7315483,2.0283868,2.2730725,2.5449657,2.8091877,0.9963735,0.044222206,0.0,0.0
0.0,0.0,-3.8366969,2.4169123,-1.4147978,3.1826382,-4.646754,3.8206367,-2.7512,2.5000896,-1.8920913,0.95853686,-0.6502881,0.6406787,0.52295077,0.971657,1.2604576,1.8222073,2.1003158,2.3152866,2.5609267,2.8016865,0.9963735,3.531841e-08,0.0,0.0
0.0,0.0,-3.8366969,2.4169123,-1.4147978,3.1826382,-4.646754,3.8206367,-2.7512,2.5000896,-1.8920913,0.95853686,-0.6502881,0.6406787,0.46499518,0.88049275,1.1893853,1.6802381,1.982016,2.2416847,2.5217555,2.7986298,0.996978,4.25471e-08,0.0,0.0
0.0,0.0,-0.44294134,0.6930435,-0.9090362,1.078466,-1.1925482,1.2468202,-1.2413968,1.1808085,-1.0734487,0.93068427,-0.76572615,0.59237486,0.4070396,0.7893285,1.118313,1.5382687,1.863716,2.1680825,2.482584,2.795573,0.9975824,0.08831852,0.0,0.0
0.0,0.0,-2.7692063,3.1627853,-2.2992976,0.95236224,-0.055730123,-0.030960238,-0.34179235,0.59310204,-0.46680942,0.1528304,0.02923722,0.023187501,0.44169292,0.76591355,1.116817,1.4476099,1.791787,2.1258686,2.4666233,2.803074,0.9975824,0.15337898,0.0,0.0
0.0,0.0,-9.075587,5.6111617,-3.6020737,3.1627367,-1.2509679,0.4790076,-1.8656203,2.806966,-0.93326813,0.9250262,-2.2508624,-0.42474166,0.5337997,0.85758305,1.1863418,1.4921242,1.8381201,2.1691906,2.489879,2.785,0.9930492,0.193361,0.0,0.0
0.0,0.0,-17.14427,8.424836,-3.486223,4.787761,-3.5846994,2.3915267,-4.720948,5.815647,-1.3258752,0.9199192,-3.9507942,-0.18962872,0.6084667,0.94295996,1.2631828,1.5501248,1.8798895,2.2228904,2.5085554,2.7601163,0.9746147,0.18934612,0.0,0.0
0.0,0.0,-18.754066,9.844516,-1.6958647,2.6729603,-5.5917397,1.0848961,-5.4390054,5.9023967,-0.34152785,3.0557213,-3.4933481,-0.5776328,0.566961,0.9528673,1.2765857,1.5678171,1.8889775,2.2431052,2.507346,2.712323,0.91840434,0.22406195,0.0,0.0
0.0,0.0,-16.825624,7.526176,-1.3854876,2.3922176,-5.875117,0.93872356,-4.6244283,6.9106636,0.047788188,2.7303293,-1.4326588,1.4288244,0.50651306,0.935822,1.2960753,1.6054138,1.9022394,2.2471907,2.497095,2.6958303,0.8192808,0.29790282,0.0,0.0
