pcm_intensity_sma,pcm_loudness_sma,mfcc_sma[1],mfcc_sma[2],mfcc_sma[3],mfcc_sma[4],mfcc_sma[5],mfcc_sma[6],mfcc_sma[7],mfcc_sma[8],mfcc_sma[9],mfcc_sma[10],mfcc_sma[11],mfcc_sma[12],lspFreq_sma[0],lspFreq_sma[1],lspFreq_sma[2],lspFreq_sma[3],lspFreq_sma[4],lspFreq_sma[5],lspFreq_sma[6],lspFreq_sma[7],pcm_zcr_sma,voiceProb_sma,F0_sma,F0env_sma
0.0,0.0,-27.48694,1.5469943,2.7741015,1.8084556,-1.8113308,2.5443833,4.7912297,1.4986266,-4.7396455,-3.5442188,-6.731735,6.237856,0.5868122,0.87287563,1.2999243,1.6176324,1.9665632,2.2326815,2.4623096,2.6990454,0.94590515,0.14053525,0.0,0.0
0.0,0.0,-27.709343,1.7270199,3.0334556,2.3720014,-2.093757,4.276318,1.0296569,1.8210092,-5.520597,-0.36920962,-4.1432724,2.7774801,0.5911264,0.8868639,1.2930912,1.6107782,1.973547,2.228638,2.4696958,2.6962805,0.9428831,0.1476257,0.0,0.0
0.0,0.0,-28.139353,3.3637927,2.2666109,2.531182,-2.7362614,4.0707126,-0.11362791,0.9861781,-4.7929583,4.284927,-2.7756183,-2.4440184,0.59989375,0.90721005,1.2893676,1.6030785,1.9715422,2.2210784,2.4813,2.6959755,0.94409186,0.14342998,0.0,0.0
0.0,0.0,-25.882301,3.383133,0.19061069,3.2660315,-2.9385312,4.3041086,2.8178787,-3.104678,-5.1568995,6.599174,-1.1208541,-4.448181,0.5980569,0.92167777,1.2884785,1.5932657,1.958763,2.2154834,2.489753,2.69586,0.94892716,0.15856041,0.0,0.0
0.0,0.0,-23.693901,1.8233681,-2.014754,3.7547524,-1.3436128,0.91045123,3.2196865,-1.7049341,-2.3537717,5.819651,-1.5971297,-4.0418925,0.56921166,0.9265871,1.2977437,1.592157,1.9584675,2.2027352,2.4715743,2.7100942,0.94499844,0.17076458,0.0,0.0
0.0,0.0,-20.78013,1.6340908,1.835886,5.9347596,-1.5956669,-2.1961815,-3.6483173,-5.454387,-2.5590875,0.8814923,-3.2035258,-2.881539,0.54764885,0.9235351,1.305213,1.5859661,1.9679841,2.2139165,2.4679873,2.7089713,0.89936537,0.20345277,0.0,0.0
0.0,0.0,-19.554304,4.661268,4.408221,3.414808,-3.8226519,-2.2691023,-8.608827,-6.1160316,-7.42482,-6.1786265,-2.21379,-0.013758819,0.5322776,0.9073097,1.3115366,1.5919687,1.9730005,2.2317142,2.465432,2.7065575,0.78634024,0.23145707,0.0,0.0
0.0,0.0,-18.518145,9.123508,9.159429,2.5695794,-7.681132,-1.5505672,-13.16034,-9.144654,-7.769444,-10.764802,0.24105342,0.72784495,0.5315002,0.88084334,1.2966108,1.5892595,1.953598,2.2595847,2.4868138,2.699385,0.65820485,0.310968,0.0,0.0
4.1735173e-14,0.002832473,-16.893286,11.639096,9.46372,-0.8049496,-11.670181,-1.7277355,-15.584748,-6.5402427,-5.626826,-15.385396,1.3189403,0.8091414,0.49777946,0.83149713,1.2641692,1.5870794,1.9406546,2.258325,2.4887679,2.709142,0.51223934,0.3996885,0.0,0.0
8.3466444e-14,0.0056648664,-14.9321375,12.175182,12.563941,-3.2598932,-14.712878,-5.566337,-23.42006,-5.363442,0.14489476,-19.888216,-3.7825396,-0.89382124,0.45906913,0.7789156,1.2283026,1.5767864,1.9427818,2.2432578,2.4859483,2.7170858,0.39921427,0.45024338,0.0,0.0
